T295,Corrosiones multiples, mencionadas como de no mas de primer grado
T296,Corrosiones multiples, mencionadas como de no mas de segundo grado
T297,Corrosiones multiples, con mencion al menos de una quemadura de tercer grado
T30,Quemadura y corrosion, region del cuerpo no especificada
T300,Quemadura de region del cuerpo y grado no especificados
T301,Quemadura de primer grado, region del cuerpo no especificada
T302,Quemadura de segundo grado, region del cuerpo no especificada
T303,Quemadura de tercer grado, region del cuerpo no especificada
T304,Corrosion de region del cuerpo y grado no especificados
T305,Corrosion de primer grado, region del cuerpo no especificada
T306,Corrosion de segundo grado, region del cuerpo no especificada
T307,Corrosion de tercer grado, region del cuerpo no especificada
T31,Quemaduras clasificadas segun la extension de la superficie del cuerpo afectada
T310,Quemaduras que afectan menos del 10% de la superficie del cuerpo
T311,Quemaduras que afectan del 10% al 19% de la superficie del cuerpo
T312,Quemaduras que afectan del 20% al 29% de la superficie del cuerpo
T313,Quemaduras que afectan del 30% al 39% de la superficie del cuerpo
T314,Quemaduras que afectan del 40% al 49% de la superficie del cuerpo
T315,Quemaduras que afectan del 50% al 59% de la superficie del cuerpo
T316,Quemaduras que afectan del 60% al 69% de la superficie del cuerpo
T317,Quemaduras que afectan del 70% al 79% de la superficie del cuerpo
T318,Quemaduras que afectan del 80% al 89% de la superficie del cuerpo
T319,Quemaduras que afectan del 90% o mas de la superficie del cuerpo
T32,Corrosiones clasificadas segun la extension de la superficie del cuerpo afectada
T320,Corrosiones que afectan menos del 10% de la superficie del cuerpo
T321,Corrosiones que afectan del 10% al 19% de la superficie del cuerpo
T322,Corrosiones que afectan del 20% al 29% de la superficie del cuerpo
T323,Corrosiones que afectan del 30% al 39% de la superficie del cuerpo
T324,Corrosiones que afectan del 40% al 49% de la superficie del cuerpo
T325,Corrosiones que afectan del 50% al 59% de la superficie del cuerpo
T326,Corrosiones que afectan del 60% al 69% de la superficie del cuerpo
T327,Corrosiones que afectan del 70% al 79% de la superficie del cuerpo
T328,Corrosiones que afectan del 80% al 89% de la superficie del cuerpo
T329,Corrosiones que afectan del 90% o mas de la superficie del cuerpo
T33,Congelamiento superficial
T330,Congelamiento superficial de la cabeza
T331,Congelamiento superficial del cuello
T332,Congelamiento superficial del torax
T333,Congelamiento superficial de la pared abdominal, region lumbosacra y pelvis
T334,Congelamiento superficial del brazo
T335,Congelamiento superficial de la muñeca y de la mano
T336,Congelamiento superficial de la cadera y del muslo
T337,Congelamiento superficial de la rodilla y de la pierna
T338,Congelamiento superficial del tobillo y del pie
T339,Congelamiento superficial de otros sitios y de los no especificados
T34,Congelamiento con necrosis tisular
T340,Congelamiento con necrosis tisular de la cabeza
T341,Congelamiento con necrosis tisular del cuello
T342,Congelamiento con necrosis tisular del torax
T343,Congelamiento con necrosis tisular de la pared abdominal, region lumbosacra y pelvis
T344,Congelamiento con necrosis tisular del brazo
T345,Congelamiento con necrosis tisular de la muñeca y de la mano
T346,Congelamiento con necrosis tisular de la cadera y del muslo
T347,Congelamiento con necrosis tisular de la rodilla y de la pierna
T348,Congelamiento con necrosis tisular del tobillo y del pie
T349,Congelamiento con necrosis tisular de otros sitios y de los no especificados
T35,Congelamiento que afecta multiples regiones del cuerpo y congelamiento no especificado
T350,Congelamiento superficial que afecta multiples regiones del cuerpo
T351,Congelamiento con necrosis tisular que afecta multiples regiones del cuerpo
T352,Congelamiento no especificado de la cabeza y del cuello
T353,Congelamiento no especificado del torax, del abdomen, de la region lumbosacra y de la pelvis
T354,Congelamiento no especificado del miembro superior
T355,Congelamiento no especificado del miembro inferior
T356,Congelamiento no especificado que afecta multiples regiones del cuerpo
T357,Congelamiento no especificado, de sitio no especificado
T36,Envenenamiento por antibioticos sistemicos
T360,Envenenamiento por antibioticos sistemicos: penicilinas
T361,Envenenamiento por antibioticos sistemicos: cefalosporinas y otros antibioticos beta
T362,Envenenamiento por antibioticos sistemicos: grupo del cloramfenicol
T363,Envenenamiento por antibioticos sistemicos: macrolidos
T364,Envenenamiento por antibioticos sistemicos: tetraciclinas
T365,Envenenamiento por antibioticos sistemicos: aminoglucosidos
T366,Envenenamiento por antibioticos sistemicos: rifamicinas
T367,Envenenamiento por antibioticos sistemicos: antibioticos antimicoticos usados sistemicamente
T368,Envenenamiento por antibioticos sistemicos: otros antibioticos sistemicos
T369,Envenenamiento por antibioticos sistemicos: antibioticos sistemicos, no especificados
T37,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos
T370,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: sulfonamidas
T371,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: drogas antimicobacterianas
T372,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: antipaludicos y drogas de accion contra otros protozoarios sanguineos
T373,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: otras drogas antiprotozoarias
T374,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: antihelminticos
T375,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: drogas antivirales
T378,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: otros antiinfecciosos y antiparasitarios sistemicos especificados
T379,Envenenamiento por otros antiinfecciosos y antiparasitarios sistemicos: otros antiinfecciosos y antiparasitarios sistemicos, no especificados
T38,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos no clasificados en otra parte
T380,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: glucocorticoides y analogos sinteticos
T381,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: hormonas tiroideas y sustitutos
T382,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: drogas antitiroideas
T383,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: insulina y drogas hipoglucemiantes orales [antidiabeticas]
T384,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: anticonceptivos orales
T385,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: otros estrogenos y progestogenos
T386,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: antigonadotrofinas, antiestrogenos y antiandrogenos, no clasificados en otra parte
T387,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: androgenos y sus congeneres anabolicos
T388,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: otras hormonas y sustitutos sinteticos y los no especificados
T389,Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: otros antagonistas de las hormonas y los no especificados
T39,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos
T390,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: salicilatos
T391,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: derivados del paraaminofenol
T392,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: derivados de la pirazolona
T393,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: otras drogas antiinflamatorias no esteroideas [daine]
T394,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: antirreumaticos, no clasificados en otra parte
T398,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: otros analgesicos no narcoticos y antipireticos, no clasificados en otra parte
T399,Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: analgesicos no narcoticos, antipireticos y antirreumaticos, no especificados
T40,Envenenamiento por narcoticos y psicodislepticos
T400,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: opio
T401,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: heroina
T402,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: otros opiaceos
T403,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: metadona
T404,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: otros narcoticos sinteticos
T405,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: cocaina
T406,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: otros narcoticos y los no especificados
T407,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: cannabis (derivados)
T408,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: acido lisergico [lsd]
T409,Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: otros psicodislepticos y los no especificados [alucinogenos]
T41,Envenenamiento por anestesicos y gases terapeuticos
T410,Envenenamiento por anestesicos y gases terapeuticos: anestesicos por inhalacion
T411,Envenenamiento por anestesicos y gases terapeuticos: anestesicos intravenosos
T412,Envenenamiento por anestesicos y gases terapeuticos: otros anestesicos generales y los no especificados
T413,Envenenamiento por anestesicos y gases terapeuticos: anestesicos locales
T414,Envenenamiento por anestesicos y gases terapeuticos: anestesicos, no especificados
T415,Envenenamiento por anestesicos y gases terapeuticos: gases terapeuticos
T42,Envenenamiento por antiepilepticos, hipnotico
T420,Envenenamiento por antiepilepticos, hipnoticos
T421,Envenenamiento por antiepilepticos, hipnoticos
T422,Envenenamiento por antiepilepticos, hipnoticos
T423,Envenenamiento por antiepilepticos, hipnoticos
T424,Envenenamiento por antiepilepticos, hipnoticos
T425,Envenenamiento por antiepilepticos, hipnoticos
T426,Envenenamiento por antiepilepticos, hipnoticos
T427,Envenenamiento por antiepilepticos, hipnoticos
T428,Envenenamiento por antiepilepticos, hipnoticos
T43,Envenenamiento por psicotropicos no clasificados en otra parte
T430,Envenenamiento por psicotropicos, no clasificados en otra parte: antidepresivos triciclicos y tetraciclicos
T431,Envenenamiento por psicotropicos, no clasificados en otra parte: antidepresivos inhibidores de la monoaminoxidasa
T432,Envenenamiento por psicotropicos, no clasificados en otra parte: otros antidepresivos y los no especificados
T433,Envenenamiento por psicotropicos, no clasificados en otra parte: antipsicoticos y neurolepticos fenotiacinicos
T434,Envenenamiento por psicotropicos, no clasificados en otra parte: butirofenona y neurolepticos tioxantenicos
T435,Envenenamiento por psicotropicos, no clasificados en otra parte: otros antipsicoticos y neurolepticos y los no especificados
T436,Envenenamiento por psicotropicos, no clasificados en otra parte: psicoestimulantes con abuso potencial
T438,Envenenamiento por psicotropicos, no clasificados en otra parte: otras drogas psicotropicas, no clasificadas en otra parte
T439,Envenenamiento por psicotropicos, no clasificados en otra parte: droga psicotropica no especificada
T44,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo
T440,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: agentes anticolinesterasa
T441,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: otros parasimpaticomimeticos [colinergicos]
T442,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: drogas bloqueadoras ganglionares, no clasificadas en otra parte
T443,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: otros parasimpaticoliticos [anticolinergicos y antimuscarinicos] y espasmoliticos, no clasificados en otra parte
T444,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: agonistas, predominantemente alfa
T445,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: agonistas, predominantemente beta
T446,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: antagonistas, alfa
T447,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: antagonistas, beta
T448,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: agentes de accion central y bloqueadores neuronales adrenergicos, no clasificados en otra parte
T449,Envenenamiento por drogas que afectan principalmente el sistema nervioso autonomo: otras drogas y las no especificadas que afectan principalmente el sistema nervioso autonomo
T45,Envenenamiento por agentes principalmente sistemicos y hematologicos no clasificados en otra parte
T450,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: drogas antialergicas y antiemeticas
T451,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: drogas antineoplasicas e inmunosupresoras
T452,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: vitaminas, no clasificadas en otra parte
T453,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: enzimas, no clasificadas en otra parte
T454,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: hierro y sus compuestos
T455,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: anticoagulantes
T456,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: drogas que afectan la fibrinolisis
T457,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: antagonistas de anticoagulantes, vitamina k y otros coagulantes
T458,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: otros agentes principalmente sistemicos y hematologicos
T459,Envenenamiento por agentes principalmente sistemicos y hematologicos, no clasificados en otra parte: agentes principalmente sistemicos y hematologicos, no especificados
T46,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular
T460,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: glucosidos cardiotonicos y medicamentos de accion similar
T461,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: bloqueadores del canal del calcio
T462,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: otras drogas antiarritmicas, no clasificadas en otra parte
T463,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: vasodilatadores coronarios, no clasificados en otra parte
T464,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: inhibidores de la enzima convertidora de la angiotensina
T465,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: otras drogas antihipertensivas, no clasificadas en otra parte
T466,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: drogas antilipemicas y antiarterioscleroticas
T467,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: vasodilatadores perifericos
T468,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: drogas antivaricosas, inclusive agentes esclerosantes
T469,Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: otros agentes y los no especificados que afectan principalmente el sistema cardiovascular
T47,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal
T470,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: antagonistas del receptor h2 de histamina
T471,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: otras drogas antiacidas y que inhiben la secrecion gastrica
T472,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: laxantes estimulantes
T473,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: laxantes salinos y osmoticos
T474,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: otros laxantes
T475,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: digestivos
T476,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: drogas antidiarreicas
T477,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: emeticos
T478,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: otros agentes que afectan principalmente el sistema gastrointestinal
T479,Envenenamiento por agentes que afectan principalmente el sistema gastrointestinal: agentes no especificados que afectan principalmente el sistema gastrointestinal
T48,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio
T480,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: drogas oxitocicas
T481,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: relajantes musculoesqueleticos [agentes bloqueadores neuromusculares]
T482,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: otros medicamentos y los no especificados de accion principal sobre los musculos
T483,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: antitusigenos
T484,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: expectorantes
T485,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: drogas contra el catarro comun
T486,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: antiasmaticos, no clasificados en otra parte
T487,Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: otros agentes y los no especificados de accion principal sobre el sistema respiratorio
T49,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas otorrinolaringologas y dentales
T490,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: drogas locales antimicoticas, antiinfecciosas y antiinflamatorias, no clasificadas en otra parte
T491,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: antipruriticos
T492,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: astringentes y detergentes locales
T493,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: emolientes, demulcentes y protectores
T494,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: queratoliticos, queratoplasticos, drogas y otras preparaciones para el tratamiento del cabello
T495,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: drogas y preparaciones oftalmologicas
T496,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: drogas y preparaciones otorrinolaringologicas
T497,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: drogas dentales, aplicadas topicamente
T498,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: otros agentes topicos
T499,Envenenamiento por agentes topicos que afectan principalmente la piel y las membranas mucosas y por drogas oftalmologicas, otorrinolaringologicas y dentales: agentes topicos, no especificados
T50,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas
T500,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: mineralocorticoides y sus antagonistas
T501,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: diureticos del asa [dintel alto]
T502,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: inhibidores de la anhidrasa del acido carbonico, benzotiazidas y otros diureticos
T503,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: agentes del equilibrio hidroelectrolitico, electrolitico y calorico
T504,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: drogas que afectan el metabolismo del acido urico
T505,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: depresores del apetito
T506,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: antidotos y agentes quelantes, no clasificados en otra parte
T507,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: analepticos y antagonistas del opio
T508,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: agentes diagnosticos
T509,Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas
T51,Efecto toxico del alcohol
T510,Efecto toxico del alcohol: etanol
T511,Efecto toxico del alcohol: metanol
T512,Efecto toxico del alcohol: propanol
T513,Efecto toxico del alcohol: licor de alcohol insuficientemente destilado
T518,Efecto toxico del alcohol: otros alcoholes
T519,Efecto toxico del alcohol: alcohol, no especificado
T52,Efecto toxico de disolventes organicos
T520,Efecto toxico de disolventes organicos: productos del petroleo
T521,Efecto toxico de disolventes organicos: benceno
T522,Efecto toxico de disolventes organicos: homologos del benceno
T523,Efecto toxico de disolventes organicos: glicoles
T524,Efecto toxico de disolventes organicos: cetonas
T528,Efecto toxico de disolventes organicos: otros disolventes organicos
T529,Efecto toxico de disolventes organicos: disolventes organicos, no especificados
T53,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos
T530,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: tetracloruro de carbono
T531,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: cloroformo
T532,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: tricloroetileno
T533,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: tetracloroetileno
T534,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: dicloroetano
T535,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: clorofluorcarburos
T536,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: otros derivados halogenados de los hidrocarburos alifaticos
T537,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: otros derivados halogenados de los hidrocarburos aromaticos
T539,Efecto toxico de los derivados halogenados de los hidrocarburos alifaticos y aromaticos: derivados halogenados de hidrocarburos alifaticos y aromaticos, no especificados
T54,Efecto toxico de sustancias corrosivas
T540,Efecto toxico de sustancias corrosivas: fenol y homologos del fenol
T541,Efecto toxico de sustancias corrosivas: otros compuestos organicos corrosivos
T542,Efecto toxico de sustancias corrosivas: acidos corrosivos y sustancias acidas similares
T543,Efecto toxico de sustancias corrosivas: alcalis causticos y sustancias alcalinas similares
T549,Efecto toxico de sustancias corrosivas: efecto toxico de sustancia corrosiva, no especificada
T55,Efecto toxico de detergentes y jabones
T56,Efecto toxico de metales
T560,Efecto toxico de metales: plomo y sus compuestos
T561,Efecto toxico de metales: mercurio y sus compuestos
T562,Efecto toxico de metales: cromo y sus compuestos
T563,Efecto toxico de metales: cadmio y sus compuestos
T564,Efecto toxico de metales: cobre y sus compuestos
T565,Efecto toxico de metales: zinc y sus compuestos
T566,Efecto toxico de metales: estaño y sus compuestos
T567,Efecto toxico de metales: berilio y sus compuestos
T568,Efecto toxico de metales: otros metales
T569,Efecto toxico de metales: metal, no especificado
T57,Efecto toxico de otras sustancias inorganicas
T570,Efecto toxico de otras sustancias inorganicas: arsenico y sus compuestos
T571,Efecto toxico de otras sustancias inorganicas: fosforo y sus compuestos
T572,Efecto toxico de otras sustancias inorganicas: manganeso y sus compuestos
T573,Efecto toxico de otras sustancias inorganicas: acido cianhidrico
T578,Efecto toxico de otras sustancias inorganicas: otras sustancias inorganicas, especificadas
T579,Efecto toxico de otras sustancias inorganicas: sustancia inorganicas, no especificada
T58,Efecto toxico del monoxido de carbono
T59,Efecto toxico de otros gases, humos y vapores
T590,Efecto toxico de gases, humos y vapores: oxidos de nitrogeno
T591,Efecto toxico de gases, humos y vapores: dioxido de sulfuro
T592,Efecto toxico de gases, humos y vapores: formaldehido
T593,Efecto toxico de gases, humos y vapores: gas lacrimogeno
T594,Efecto toxico de gases, humos y vapores: cloro gaseoso
T595,Efecto toxico de gases, humos y vapores: gas de fluor y fluoruro de hidrogeno
T596,Efecto toxico de gases, humos y vapores: sulfuro de hidrogeno
T597,Efecto toxico de gases, humos y vapores: dioxido de carbono
T598,Efecto toxico de gases, humos y vapores: otros gases, humos y vapores especificados
T599,Efecto toxico de gases, humos y vapores: gases, humos y vapores no especificados
T60,Efecto toxico de plaguicidas [pesticidas]
T600,Efecto toxico de plaguicidas [pesticidas]: insecticidas fosforados y carbamatos
T601,Efecto toxico de plaguicidas [pesticidas]: insecticidas halogenados
T602,Efecto toxico de plaguicidas [pesticidas]: otros insecticidas
T603,Efecto toxico de plaguicidas [pesticidas]: herbicidas y fungicidas
T604,Efecto toxico de plaguicidas [pesticidas]: rodenticidas
T608,Efecto toxico de plaguicidas [pesticidas]: otros plaguicidas
T609,Efecto toxico de plaguicidas [pesticidas]: plaguicida no especificado
T61,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos
T610,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos: envenenamiento ciguatero por pescado
T611,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos: envenenamiento escombroideo por pescado
T612,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos: otros envenenamientos por pescado y mariscos
T618,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos: efecto toxico de otros alimentos marinos
T619,Efecto toxico de sustancias nocivas ingeridas como alimentos marinos: efecto toxico de alimentos marinos no especificados
T62,Efecto toxico de otras sustancias nocivas ingeridas como alimento
T620,Efecto toxico de otras sustancias nocivas ingeridas como alimento: hongos ingeridos
T621,Efecto toxico de otras sustancias nocivas ingeridas como alimento: bayas ingeridas
T622,Efecto toxico de otras sustancias nocivas ingeridas como alimento: otra(s) (partes de) planta(s) ingerida(s)
T628,Efecto toxico de otras sustancias nocivas ingeridas como alimento: otras sustancias nocivas ingeridas como alimento
