codigo,descripcion,campo
N766,Ulceracion de la vulva
N768,Otras inflamaciones especificadas de la vagina y de la vulva
N77,Ulceracion e inflamacion vulvovaginal en enfermedades clasificadas en otra parte
N770,Ulceracion de la vulva en enfermedades infecciosas y parasitarias clasificadas en otra parte
N771,Vaginitis, vulvitis y vulvovaginitis en enfermedades infecciosas y parasitarias clasificadas en otra parte
N778,Ulceracion e inflamacion vulvovaginal en otras enfermedades clasificadas en otra parte
N80,Endometriosis
N800,Endometriosis del utero
N801,Endometriosis del ovario
N802,Endometriosis de la trompa de falopio
N803,Endometriosis del peritoneo pelvico
N804,Endometriosis del tabique rectovaginal y de la vagina
N805,Endometriosis del intestino
N806,Endometriosis en cicatriz cutanea
N808,Otras endometriosis
N809,Endometriosis, no especificada
N81,Prolapso genital femenino
N810,Uretrocele femenino
N811,Cistocele
N812,Prolapso uterovaginal incompleto
N813,Prolapso uterovaginal completo
N814,Prolapso uterovaginal, sin otra especificacion
N815,Enterocele vaginal
N816,Rectocele
N818,Otros prolapsos genitales femeninos
N819,Prolapso genital femenino, no especificado
N82,Fistulas que afectan el tracto genital femenino
N820,Fistula vesicovaginal
N821,Otras fistulas de las vias genitourinarias femeninas
N822,Fistula de la vagina al intestino delgado
N823,Fistula de la vagina al intestino grueso
N824,Otras fistulas del tracto genital femenino al tracto intestinal
N825,Fistula del tracto genital femenino a la piel
N828,Otras fistulas del tracto genital femenino
N829,Fistula del tracto genital femenino, sin otra especificacion
N83,Trastornos no inflamatorios del ovario, de la trompa de falopio y del ligamento ancho
N830,Quiste folicular del ovario
N831,Quiste del cuerpo amarillo
N832,Otros quistes ovaricos y los no especificados
N833,Atrofia adquirida del ovario y de la trompa falopio
N834,Prolapso y hernia del ovario y de la trompa de falopio
N835,Torsion de ovario, pediculo de ovario y trompa de falopio
N836,Hematosalpinx
N837,Hematoma del ligamento ancho
N838,Otros trastornos no inflamatorios del ovario, de la trompa de falopio y del ligamento ancho
N839,Enfermedad no inflamatoria del ovario, de la trompa de falopio y del ligamento ancho, no especificada
N84,Polipo del tracto genital femenino
N840,Polipo del cuerpo del utero
N841,Polipo del cuello del utero
N842,Polipo de la vagina
N843,Polipo de la vulva
N848,Polipo de otras partes del tracto genital femenino
N849,Polipo del tracto genital femenino, no especificado
N85,Otros trastornos no inflamatorios del utero, excepto del cuello
N850,Hiperplasia de glandula del endometrio
N851,Hiperplasia adenomatosa del endometrio
N852,Hipertrofia del utero
N853,Subinvolucion del utero
N854,Mala posicion del utero
N855,Inversion del utero
N856,Sinequias intrauterinas
N857,Hematometra
N858,Otros trastornos no inflamatorios especificados del utero
N859,Trastorno no inflamatorio del utero, no especificado
N86,Erosion y ectropion del cuello uterino
N87,Displasia del cuello uterino
N870,Displasia cervical leve
N871,Displasia cervical moderada
N872,Displasia cervical severa, no clasificada en otra parte
N879,Displasia del cuello del utero, no especificada
N88,Otros trastornos no inflamatoria del cuello uterino
N880,Leucoplasia del cuello del utero
N881,Laceracion antigua del cuello del utero
N882,Estrechez y estenosis del cuello del utero
N883,Incompetencia del cuello del utero
N884,Elongacion hipertrofica del cuello del utero
N888,Otros trastornos no inflamatorios especificados del cuello del utero
N889,Trastorno no inflamatorio del cuello del utero, no especificado
N89,Otros trastornos no inflamatorios de la vagina
N890,Displasia vaginal leve
N891,Displasia vaginal moderada
N892,Displasia vaginal severa, no clasificada en otra parte
N893,Displasia de la vagina, no especificada
N894,Leucoplasia de la vagina
N895,Estrechez y atresia de la vagina
N896,Anillo de himen estrecho
N897,Hematocolpos
N898,Otros trastornos especificados no inflamatorios de la vagina
N899,Trastorno no inflamatorio de la vagina, no especificado
N90,Otros trastornos no inflamatorios de la vulva y del perineo
N900,Displasia vulvar leve
N901,Displasia vulvar moderada
N902,Displasia vulvar severa, no clasificada en otra parte
N903,Displasia de la vulva, no especificada
N904,Leucoplasia de la vulva
N905,Atrofia de la vulva
N906,Hipertrofia de la vulva
N907,Quiste de la vulva
N908,Otros trastornos no inflamatorios especificados de la vulva y del perineo
N909,Trastorno no inflamatorio de la vulva y del perineo, no especificado
N91,Menstruacion ausente, escasa o rara
N910,Amenorrea primaria
N911,Amenorrea secundaria
N912,Amenorrea, sin otra especificacion
N913,Oligomenorrea primaria
N914,Oligomenorrea secundaria
N915,Oligomenorrea no especificada
N92,Menstruacion excesiva, frecuente e irregular
N920,Menstruacion excesiva y frecuente con ciclo regular
N921,Menstruacion excesiva y frecuente con ciclo irregular
N922,Menstruacion excesiva en la pubertad
N923,Hemorragia por ovulacion
N924,Hemorragia excesiva en periodo premenopausico
N925,Otras menstruaciones irregulares especificadas
N926,Menstruacion irregular, no especificada
N93,Otras hemorragias uterinas o vaginales anormales
N930,Hemorragia postcoito y postcontacto
N938,Otras hemorragias uterinas o vaginales anormales especificadas
N939,Hemorragia vaginal y uterina anormal, no especificada
N94,Dolor y otras afecciones relacionadas con los organos genitales femeninos y con el ciclo menstrual
N940,Dolor intermenstrual
N941,Dispareunia
N942,Vaginismo
N943,Sindrome de tension premenstrual
N944,Dismenorrea primaria
N945,Dismenorrea secundaria
N946,Dismenorrea, no especificada
N948,Otras afecciones especificadas asociadas con los organos genitales femeninos y el ciclo menstrual
N949,Afecciones no especificadas asociadas con los organos genitales femeninos y el ciclo menstrual
N95,Otros trastornos menopausicos y perimenopausicos
N950,Hemorragia postmenopausica
N951,Estados menopausicos y climatericos femeninos
N952,Vaginitis atrofica postmenopausica
N953,Estados asociados con menopausia artificial
N958,Otros trastornos menopausicos y perimenopausicos especificados
N959,Trastorno menopausico y perimenopausico, no especificado
N96,Abortadora habitual
N97,Infertilidad femenina
N970,Infertilidad femenina asociada con falta de ovulacion
N971,Infertilidad femenina de origen tubarico
N972,Infertilidad femenina de origen uterino
N973,Infertilidad femenina de origen cervical
N974,Infertilidad femenina asociada con factores masculinos
N978,Infertilidad femenina de otro origen
N979,Infertilidad femenina, no especificada
N98,Complicacion asociada con la fecundacion artificial
N980,Infeccion asociada con inseminacion artificial
N981,Hiperestimulacion de ovarios
N982,Complicaciones en el intento de introduccion del huevo fecundado en la fertilizacion en vitro
N983,Complicaciones en el intento introduccion del embrion en la transferencia de embriones
N988,Otras complicaciones asociadas con la fecundacion artificial
N989,Complicacion no especificada asociada con la fecundacion artificial
N99,Trastornos del sistema genitourinario consecutivos a procedimientos no clasificados en otra parte
N990,Insuficiencia renal consecutiva a procedimientos
N991,Estrechez uretral consecutiva a procedimientos
N992,Adherencias postoperatorias de la vagina
N993,Prolapso de la cupula vaginal despues de histerectomia
N994,Adherencias peritoneales pelvicas consecutivas a procedimientos
N995,Mal funcionamiento de estoma externo de vias urinarias
N998,Otros trastornos del sistema genitourinario consecutivos a procedimientos
N999,Trastorno no especificado del sistema genitourinario consecutivo a procedimientos
O00,Embarazo ectopico
O000,Embarazo abdominal
O001,Embarazo tubarico
O002,Embarazo ovarico
O008,Otros embarazos ectopicos
O009,Embarazo ectopico, no especificado
O01,Mola hidatiforme
O010,Mola hidatiforme clasica
O011,Mola hidatiforme, incompleta o parcial
O019,Mola hidatiforme, no especificada
O02,Otros productos anormales de la concepcion
O020,Detencion del desarrollo del huevo y mola no hidatiforme
O021,Aborto retenido
O028,Otros productos anormales especificados de la concepcion
O029,Producto anormal de la concepcion, no especificado
O03,Aborto espontaneo
O030,Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana
O031,Aborto espontaneo: incompleto, complicado por hemorragia excesiva o tardia
O032,Aborto espontaneo: incompleto, complicado por embolia
O033,Aborto espontaneo: incompleto, con otras complicaciones especificadas y las no especificadas
O034,Aborto espontaneo: incompleto, sin complicacion
O035,Aborto espontaneo: completo o no especificado, complicado con infeccion genital y pelviana
O036,Aborto espontaneo: completo o no especificado, complicado por hemorragia excesiva o tardia
O037,Aborto espontaneo: completo o no especificado, complicado por embolia
O038,Aborto espontaneo: completo o no especificado, con otras complicaciones especificadas y las no especificadas
O039,Aborto espontaneo: completo o no especificado, sin complicacion
O04,Aborto medico
O040,Aborto medico: incompleto, complicado con infeccion genital y pelviana
O041,Aborto medico: incompleto, complicado por hemorragia excesiva o tardia
O042,Aborto medico: incompleto, complicado por embolia
O043,Aborto medico: incompleto, con otras complicaciones especificadas y las no especificadas
O044,Aborto medico: incompleto, sin complicacion
O045,Aborto medico: completo o no especificado, complicado con infeccion genital y pelviana
O046,Aborto medico: completo o no especificado, complicado por hemorragia excesiva o tardia
O047,Aborto medico: completo o no especificado, complicado por embolia
O048,Aborto medico: completo o no especificado, con otras complicaciones especificadas y las no especificadas
O049,Aborto medico: completo o no especificado, sin complicacion
O05,Otro aborto
O050,Otro aborto: incompleto, complicado con infeccion genital y pelviana
O051,Otro aborto: incompleto, complicado por hemorragia excesiva o tardia
O052,Otro aborto: incompleto, complicado por embolia
O053,Otro aborto: incompleto, con otras complicaciones especificadas y las no especificadas
O054,Otro aborto: incompleto, sin complicacion
O055,Otro aborto: completo o no especificado, complicado con infeccion genital y pelviana
O056,Otro aborto: completo o no especificado, complicado por hemorragia excesiva o tardia
O057,Otro aborto: completo o no especificado, complicado por embolia
O058,Otro aborto: completo o no especificado, con otras complicaciones especificadas y las no especificadas
O059,Otro aborto: completo o no especificado, sin complicacion
O06,Aborto no especificado
O060,Aborto no especificado: incompleto, complicado con infeccion genital y pelviana
O061,Aborto no especificado: incompleto, complicado por hemorragia excesiva o tardia
O062,Aborto no especificado: incompleto, complicado por embolia
O063,Aborto no especificado: incompleto, con otras complicaciones especificadas y las no especificadas
O064,Aborto no especificado: incompleto, sin complicacion
O065,Aborto no especificado: completo o no especificado, complicado con infeccion genital y pelviana
O066,Aborto no especificado: completo o no especificado, complicado por hemorragia excesiva o tardia
O067,Aborto no especificado: completo o no especificado, complicado por embolia
O068,Aborto no especificado: completo o no especificado, con otras complicaciones especificadas y las no especificadas
O069,Aborto no especificado: completo o no especificado, sin complicacion
O07,Intento fallido de aborto
O070,Falla de la induccion medica del aborto, complicado con infeccion genital y pelviana
O071,Falla de la induccion medica del aborto, complicado por hemorragia excesiva o tardia
O072,Falla de la induccion medica del aborto, complicado por embolia
O073,Falla de la induccion medica del aborto, con otras complicaciones especificadas y las no especificadas
O074,Falla de la induccion medica del aborto, sin complicacion
O075,Otros intentos fallidos de aborto y los no especificados, complicados por infeccion genital y pelviana
O076,Otros intentos fallidos de aborto y los no especificados, complicados por hemorragia excesiva o tardia
O077,Otros intentos fallidos de aborto y los no especificados, complicados por embolia
O078,Otros intentos fallidos de aborto y los no especificados, con otras complicaciones especificadas y las no especificadas
O079,Otros intentos fallidos de aborto y los no especificados, sin complicacion
O08,Complicaciones consecutivas al aborto, al embarazo ectopico y al embarazo molar
O080,Infeccion genital y pelviana consecutiva al aborto, al embarazo ectopico y al embarazo molar
O081,Hemorragia excesiva o tardia consecutiva al aborto, al embarazo ectopico y al embarazo molar
O082,Embolia consecutiva al aborto, al embarazo ectopico y al embarazo molar
O083,Choque consecutivo al aborto, al embarazo ectopico y al embarazo molar
O084,Insuficiencia renal consecutiva al aborto, al embarazo ectopico y al embarazo molar
O085,Trastorno metabolico consecutivo al aborto, al embarazo ectopico y al embarazo molar
O086,Lesion de organos o tejidos de la pelvis consecutivo al aborto, al embarazo ectopico y al embarazo molar
O087,Otras complicaciones venosas consecutiva al aborto, al embarazo ectopico y al embarazo molar
O088,Otras complicaciones consecutivas al aborto, al embarazo ectopico y al embarazo molar
O089,Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar
O10,Hipertension preexistente que complica el embarazo, el parto y el puerperio
O100,Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio
O101,Enfermedad cardiaca hipertensiva preexistente que complica el embarazo, el parto y el puerperio
O102,Enfermedad renal hipertensiva preexistente que complica el embarazo, el parto y el puerperio
O103,Enfermedad cardio
O104,Hipertension secundaria preexistente que complica el embarazo, el parto y el puerperio
O109,Hipertension preexistente no especificada, que complica el embarazo, el parto y el puerperio
O11,Trastornos hipertensivos preexistentes, con proteinuria agregada
O12,Edema y proteinuria gestacional [inducidos por elembarazo] sin hipertension
O120,Edema gestacional
O121,Proteinuria gestacional
O122,Edema gestacional con proteinuria
O13,Hipertension gestacional [inducida por elembarazo] sin proteinuria significativa
O14,Hipertens gestacional [inducida por elembarazo] con proteinuria significativa
O140,Preeclampsia moderada
O141,Preeclampsia severa
O149,Preeclampsia, no especificada
O15,Eclampsia
O150,Preeclampsia en el embarazo
O151,Preeclampsia durante el trabajo de parto
O152,Preeclampsia en el puerperio
O159,Preeclampsia, en periodo no especificado
O16,Hipertension materna no especificada
O20,Hemorragia precoz del embarazo
O200,Amenaza de aborto
O208,Otras hemorragias precoces del embarazo
O209,Hemorragia precoz del embarazo, sin otra especificacion
O21,Vomitos excesivos en el embarazo
O210,Hiperemesis gravidica leve
O211,Hiperemesis gravidica con trastornos metabolicos
O212,Hiperemesis gravidica tardia
O218,Otros vomitos que complican el embarazo
O219,Vomitos del embarazo, no especificado
O22,Complicaciones venosas en el embarazo
O220,Venas varicosas de los miembros inferiores en el embarazo
O221,Varices genitales en el embarazo
O222,Tromboflebitis en el embarazo
O223,Flebotrombosis profunda en el embarazo
O224,Hemorroides en el embarazo
O225,Trombosis venosa cerebral en el embarazo
O228,Otras complicaciones venosas en el embarazo
O229,Complicacion venosa no especificada en el embarazo
O23,Infeccionesion de las vias genitourinarias en el embarazo
O230,Infeccion del riñon en el embarazo
O231,Infeccion de la vejiga urinaria en el embarazo
O232,Infeccion de la uretra en el embarazo
O233,Infeccion de otras partes de las vias urinarias en el embarazo
O234,Infeccion no especificada de las vias urinarias en el embarazo
O235,Infeccion genital en el embarazo
O239,Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo
O24,Diabetes mellitus en el embarazo
O240,Diabetes mellitus preexistente insulinodependiente, en el embarazo
O241,Diabetes mellitus preexistente no insulinodependiente, en el embarazo
O242,Diabetes mellitus preexistente relacionada con desnutricion, en el embarazo
O243,Diabetes mellitus preexistente, sin otra especificacion, en el embarazo
O244,Diabetes mellitus que se origina en el embarazo
O249,Diabetes mellitus no especificada, en el embarazo
O25,Desnutricion en el embarazo
O26,Atencion materna por otras complicaciones relacionadas con el embarazo
O260,Aumento excesivo de peso en el embarazo
O261,Aumento pequeño de peso en el embarazo
O262,Atencion del embarazo en una abortadora habitual
O263,Retencion de dispositivo anticonceptivo intrauterino en el embarazo
O264,Herpes gestacional
O265,Sindrome de hipotension materna
O266,Trastorno del higado en el embarazo, el parto y el puerperio
O267,Subluxacion de la sinfisis (del pubis) en el embarazo, el parto y el puerperio
O268,Otras complicaciones especificadas relacionadas con el embarazo
O269,Complicacion relacionada con el embarazo, no especificada
O28,Hallazgos anormales en el examen prenatal de la madre
O280,Hallazgo hematologico anormal en el examen prenatal de la madre
O281,Hallazgo bioquimico anormal en el examen prenatal de la madre
O282,Hallazgo citologico anormal en el examen prenatal de la madre
O283,Hallazgo ultrasonico anormal en el examen prenatal de la madre
O284,Hallazgo radiologico anormal en el examen prenatal de la madre
O285,Hallazgo cromosomico o genetico anormal en el examen prenatal de la madre
O288,Otros hallazgos anormales en el examen prenatal de la madre
O289,Hallazgo anormal no especificado en el examen prenatal de la madre
O29,Complicaciones de la anestesia administrada durante el embarazo
O290,Complicaciones pulmonares de la anestesia administrada durante el embarazo
