codigo,descripcion,campo
L271,Erupcion cutanea localizada debida a drogas y medicamentos
L272,Dermatitis debida a ingestion de alimentos
L278,Dermatitis debida a otras sustancias ingeridas
L279,Dermatitis debida a sustancias ingeridas no especificadas
L28,Liquen simple cronico y prurigo
L280,Liquen simple cronico
L281,Prurigo nodular
L282,Otros prurigos
L29,Prurito
L290,Prurito anal
L291,Prurito escrotal
L292,Prurito vulvar
L293,Prurito anogenital, no especificado
L298,Otros pruritos
L299,Prurito, no especificado
L30,Otras dermatitis
L300,Dermatitis numular
L301,Dishidrosis [ponfolix]
L302,Autosensibilizacion cutanea
L303,Dermatitis infecciosa
L304,Eritema intertrigo
L305,Pitiriasis alba
L308,Otras dermatitis especificadas
L309,Dermatitis, no especificada
L40,Psoriasis
L400,Psoriasis vulgar
L401,Psoriasis pustulosa generalizada
L402,Acrodermatitis continua
L403,Pustulosis palmar y plantar
L404,Psoriasis guttata
L405,Artropatia psoriasica (m07.0
L408,Otras psoriasis
L409,Psoriasis, no especificada
L41,Parapsoriasis
L410,Pitiriasis linquenoide y varioliforme aguda
L411,Pitiriasis linquenoide cronica
L412,Papulosis linfomatoide
L413,Parapsoriasis en placas pequeñas
L414,Parapsoriasis en placas grandes
L415,Parapsoriasis retiforme
L418,Otras parapsoriasis
L419,Parapsoriasis, no especificada
L42,Pitiriasis rosada
L43,Liquen plano
L430,Liquen plano hipertrofico
L431,Liquen plano flictenular
L432,Reaccion linquenoide debida a drogas
L433,Liquen plano subagudo (activo)
L438,Otros liquenes planos
L439,Liquen plano, no especificado
L44,Otros trastornos papuloescamosos
L440,Pitiriasis rubra pilaris
L441,Liquen nitido
L442,Liquen estriado
L443,Liquen rojo moniliforme
L444,Acrodermatitis papular infantil [giannotti
L448,Otros trastornos palpuloescamosos especificados
L449,Trastorno papuloescamoso, no especificado
L45,Trastornos papuloescamosos en enfermedades clasificadas en otra parte
L50,Urticaria
L500,Urticaria alergica
L501,Urticaria idiopatica
L502,Urticaria debida al calor y al frio
L503,Urticaria dermatografica
L504,Urticaria vibratoria
L505,Urticaria colinergica
L506,Urticaria por contacto
L508,Otras urticarias
L509,Urticaria, no especificada
L51,Eritema multiforme
L510,Eritema multiforme no flictenular
L511,Eritema multiforme flictenular
L512,Necrolisis epidermica toxica [lyell]
L518,Otros eritemas multiformes
L519,Eritema multiforme, no especificado
L52,Eritema nudoso
L53,Otras afecciones eritematosas
L530,Eritema toxico
L531,Eritema anular centrifugo
L532,Eritema marginado
L533,Otros eritemas figurados cronicos
L538,Otras afecciones eritematosas especificadas
L539,Afeccion eritematosa, no especificada
L54,Eritema en enfermedades clasificadas en otra parte
L540,Eritema marginado en la fiebre reumatica aguda (i00)
L548,Eritema en otras enfermedades clasificadas en otra parte
L55,Quemadura solar
L550,Quemadura solar primer grado
L551,Quemadura solar segundo grado
L552,Quemadura solar tercer grado
L558,Otras quemaduras solares
L559,Quemadura solar, no especificada
L56,Otros cambios agudos de la piel, debidos a radiacion ultravioleta
L560,Respuesta fototoxica a drogas
L561,Respuesta fotoalergica a drogas
L562,Dermatitis por fotocontacto [dermatitis de berloque]
L563,Urticaria solar
L564,Erupcion polimorfa a la luz
L568,Otros cambios agudos especificados de la piel debidos a radiacion ultravioleta
L569,Cambio agudo de la piel debido a radiacion ultravioleta, sin otra especificacion
L57,Cambios agudos de la piel, debidos a exposicion cronica a radiacion no ionizante
L570,Queratosis actinica
L571,Reticuloide actinico
L572,Piel romboidal de la nuca
L573,Poiquilodermia de civatte
L574,Piel laxa senil
L575,Granuloma actinico
L578,Otros cambios de la piel debidos a exposicion cronica a radiacion no ionizante
L579,Cambios de la piel debidos a exposicion cronica a radiacion no ionizante, sin otra especificacion
L58,Radiodermatitis
L580,Radiodermatitis aguda
L581,Radiodermatitis cronica
L589,Radiodermatitis, no especificada
L59,Otros trastornos de la piel y del tejido subcutaneo relacionados con radiacion
L590,Eritema ab igne [dermatitis ab igne]
L598,Otros trastornos especificados de la piel y del tejido subcutaneo relacionados con radiacion
L599,Trastornos no especificados de la piel y del tejido subcutaneo relacionados con radiacion
L60,Trastornos de las uñas
L600,Uña encarnada
L601,Onicolisis
L602,Onicogriposis
L603,Distrofia ungueal
L604,Lineas de beau
L605,Sindrome de la uña amarilla
L608,Otros trastornos de las uñas
L609,Trastorno de la uña, no especificado
L62,Trastornos uñas en enfermedades clasificadas en otra parte
L620,Uña deforme de la paquidermoperiostosis (m89.4)
L628,Trastornos de las uñas en otras enfermedades clasificadas en otra parte
L63,Alopecia areata
L630,Alopecia (capitis) total
L631,Alopecia universal
L632,Ofiasis
L638,Otras alopecias areatas
L639,Alopecia areata, no especificada
L64,Alopecia androgena
L640,Alopecia androgena, inducida por drogas
L648,Otras alopecias androgenas
L649,Alopecia androgena, no especificada
L65,Otra perdida no cicatricial del pelo
L650,Perdida capilar telogena
L651,Perdida capilar anagena
L652,Alopecia mucinosa
L658,Otras perdidas especificadas no cicatriciales del pelo
L659,Perdida no cicatricial del pelo, sin otra especificacion
L66,Alopecia cicatricial [perdida cicatricial del pelo]
L660,Seudopelada
L661,Liquen plano pilaris
L662,Foliculitis decalvante
L663,Perifoliculitis capitis abscedens
L664,Foliculitis uleritematosa reticulada
L668,Otras alopecias cicatriciales
L669,Alopecia cicatricial, no especificada
L67,Anormalidades del tallo y del color del pelo
L670,Tricorrexis nudosa
L671,Variacion del color del pelo
L678,Otras anomalias del tallo y del color del pelo
L679,Anormalidad no especificada del tallo y del color del pelo
L68,Hipertricosis
L680,Hirsutismo
L681,Hipertricosis lanuginosa adquirida
L682,Hipertricosis localizada
L683,Politriquia
L688,Otras hipertricosis
L689,Hipertricosis , no especificada
L70,Acne
L700,Acne vulgar
L701,Acne conglobado
L702,Acne varioliforme
L703,Acne tropical
L704,Acne infantil
L705,Acne excoriado de la mujer joven
L708,Otros acnes
L709,Acne, no especificado
L71,Rosacea
L710,Dermatitis peribucal
L711,Rinofima
L718,Otras rosaceas
L719,Rosacea, no especificada
L72,Quiste folicular de la piel y del tejido subcutaneo
L720,Quiste epidermico
L721,Quiste tricodermico
L722,Esteatocistoma multiple
L728,Otros quistes foliculares de la piel y del tejido subcutaneo
L729,Quiste folicular de la piel y del tejido subcutaneo, sin otra especificacion
L73,Otros trastornos foliculares
L730,Acne queloide
L731,Seudofoliculitis de la barba
L732,Hidradenitis supurativa
L738,Otros trastornos foliculares especificados
L739,Trastorno folicular, no especificado
L74,Trastornos sudoriparos ecrinos
L740,Miliaria rubra
L741,Miliaria cristalina
L742,Miliaria profunda
L743,Miliaria , no especificada
L744,Anhidrosis
L748,Otros trastornos sudoripados ecrinos
L749,Trastorno sudoriparo ecrino, no especificado
L75,Trastornos sudoriparos apocrinos
L750,Bromhidrosis
L751,Cromhidrosis
L752,Miliaria apocrina
L758,Otros trastornos sudoriparo apocrino
L759,Trastorno sudoriparo apocrino, no especificado
L80,Vitiligo
L81,Otros trastornos de la pigmentacion
L810,Hiperpigmentacion postinflamatoria
L811,Cloasma
L812,Efelide
L813,Manchas cafe con leche
L814,Otros tipos de hiperpigmentacion melanodermica
L815,Leucodermia, no clasificada en otra parte
L816,Otros trastornos de disminucion de la formacion de la melanina
L817,Dermatosis purpurica pigmentada
L818,Otros trastornos especificados de la pigmentacion
L819,Trastorno de la pigmentacion, no especificado
L82,Queratosis seborreica
L83,Acantosis nigricans
L84,Callos y callosidades
L85,Otros tipos de engrosamiento epidermico
L850,Ictiosis adquirida
L851,Queratosis [queratodermia] palmar y plantar adquirida
L852,Queratosis punctata (palmar y plantar)
L853,Xerosis del cutis
L858,Otros engrosamientos epidermicos especificados
L859,Engrosamiento epidermico, no especificado
L86,Queratoderma en enfermedades clasificadas en otra parte
L87,Trastornos de la eliminacion transepidermica
L870,Queratosis folicular y parafolicular penetrante del cutis [kyrle]
L871,Colagenosis perforante reactiva
L872,Elastosis serpiginosa perforante
L878,Otros trastornos de la eliminacion transepidermica
L879,Trastorno de la eliminacion transepidermica. no especificado
L88,Pioderma gangrenoso
L89,Ulcera de decubito
L90,Trastornos atroficos de la piel
L900,Liquen escleroso y atrofico
L901,Anetodermia de schweninger
L902,Anetodermia de jadassohn
L903,Atrofoderma de pasini y pierini
L904,Acrodermatitis cronica atrofica
L905,Fibrosis y afecciones cicatriciales de la piel
L906,Estrias atroficas
L908,Otros trastornos atroficos de la piel
L909,Trastorno atrofico de la piel, no especificado
L91,Trastornos hipertroficos de la piel
L910,Cicatriz queloide
L918,Otros trastornos hipertroficos de la piel
L919,Trastorno hipertrofico de la piel, no especificado
L92,Trastornos granulomatosos de la piel y del tejido subcutaneo
L920,Granuloma anular
L921,Necrobiosis lipidica, no clasificada en otra parte
L922,Granuloma facial [granuloma eosinofilo de la piel]
L923,Granuloma por cuerpo extraño de la piel y en el tejido subcutaneo
L928,Otros trastornos granulomatosos de la piel y del tejido subcutaneo
L929,Trastorno granulomatoso de la piel y del tejido subcutaneo, no especificado
L93,Lupus eritematoso
L930,Lupus eritematoso discoide
L931,Lupus eritematoso cutaneo subagudo
L932,Otros lupus eritematosos localizados
L94,Otros trastornos localizados del tejido conjuntivo
L940,Escleroderma localizado [morfea]
L941,Escleroderma lineal
L942,Calcinosis de la piel
L943,Esclerodactilia
L944,Papulas de gottron
L945,Poiquilodermia vascular atrofica
L946,Ainhum
L948,Otros trastornos localizados especificados del tejido conjuntivo
L949,Trastorno localizado del tejido conjuntivo, no especificado
L95,Vasculitis limitada a la piel no clasificadas en otra parte
L950,Vasculitis livedoide
L951,Eritema elevatum diutinum
L958,Otras vasculitis limitadas de la piel
L959,Vasculitis limitada a la piel, sin otra especificacion
L97,Ulcera del miembro inferior no clasificada en otra parte
L98,Otros trastornos de la piel y del tejido subcutaneo no clasificados en otra parte
L980,Granuloma piogeno
L981,Dermatitis facticia
L982,Dermatosis neutrofila febril [sweet]
L983,Celulitis eosinofila [wells]
L984,Ulcera cronica de la piel, no clasificada en otra parte
L985,Mucinosis de la piel
L986,Otros trastornos infiltrativos de la piel y del tejido subcutaneo
L988,Otros trastornos especificados de la piel y del tejido subcutaneo
L989,Trastorno de la piel y del tejido subcutaneo, no especificado
L99,Otros trastornos de la piel y del tejido subcutaneo en enfermedades clasificadas en otra parte
L990,Amiloidosis de la piel (e85.
L998,Otros trastornos de la piel y del tejido subcutaneo en enfermedades clasificadas en otra parte
M00,Artritis piogena
M000,Artritis y poliartritis estafilococica
M001,Artritis y poliartritis neumococica
M002,Artritis y poliartritis estreptococicas
M008,Artritis y poliartritis debidas a otros agentes bacterianos especificados
M009,Artritis piogena, no especificada
M01,Infecciones directas de la articulacion en enfermedades infecciosas y parasitarias clasificadas en otra parte
M010,Artritis meningococica (a39.8)
M011,Tuberculosa (a18.0)
M012,Artritis en la enfermedad de lyme (a69.2)
M013,Artritis en otras enfermedades bacterianas clasificadas en otra parte
M014,Artritis en rubeola (b06.8)
M015,Artritis en otras enfermedades virales clasificadas en otra parte
M016,Artritis en micosis (b35
M018,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte
M02,Artropatias reactivas
M020,Artropatia consecutiva a derivacion intestinal
M021,Artropatia postdisenterica
M022,Artropatia postinmunizacion
M023,Enfermedad de reiter
M028,Otras artropatia reactivas
M029,Artropatia reactiva, no especificada
M03,Artropatias postinfecciosas y reactivas en enfermedades clasificadas en otra parte
M030,Artritis postmeningococica (a39.8)
M031,Artropatia postinfecciosa en sifilis
M032,Otras artropatias postinfecciosas en enfermedades clasificadas en otra parte
M036,Artropatia reactiva en otras enfermedades clasificadas en otra parte
M05,Artritis reumatoide seropositiva
M050,Sindrome de felty
M051,Enfermedad reumatoide del pulmon (j99.0)
M052,Vasculitis reumatoide
M053,Artritis reumatoide con compromiso de otros organos o sistemas
M058,Otras artritis reumatoideas seropositivas
M059,Artritis reumatoide seropositiva, sin otra especificacion
M06,Otras artritis reumatoides
M060,Artritis reumatoide seronegativa
M061,Enfermedad de still de comienzo en el adulto
M062,Bursitis reumatoide
M063,Nodulo reumatoide
M064,Poliartropatia inflamatoria
M068,Otras artritis reumatoideas especificadas
M069,Artritis reumatoide, no especificada
M07,Artropatias psoriasicas y enteropaticas
M070,Artropatia psoriasica interfalangica distal (l40.5)
M071,Artritis mutilante (l40.5)
M072,Espondilitis psoriasica (l40.5)
M073,Otras artropatias psoriasicas (l40.5)
M074,Artropatia en la enfermedad de crohn (enteritis regional) (k50.
M075,Artropatia en la colitis ulcerativa (k51.
M076,Otras artropatias enteropaticas
M08,Artritis juvenil
M080,Artritis reumatoide juvenil
M081,Espondilitis anquilosante juvenil
M082,Artritis juvenil de comienzo generalizado
M083,Poliartritis juvenil (seronegativa)
M084,Artritis juvenil pauciarticular
M088,Otras artritis juveniles
M089,Artritis juvenil, no especificada
M09,Artritis juvenil en enfermedades clasificadas en otra parte
M090,Artritis juvenil en la psoriasis (l40.5)
M091,Artritis juvenil en la enfermedad de crohn [enteritis regional] (k50.
M092,Artritis juvenil en la colitis ulcerativa (k51.
M098,Artritis juvenil en otras enfermedades clasificadas en otra parte
M10,Gota
M100,Gota idiopatica
M101,Gota saturnina
M102,Gota inducida por drogas
M103,Gota debida a alteracion renal
M104,Otras gotas secundarias
M109,Gota, no especificada
M11,Otras artropatias por cristales
M110,Enfermedad por deposito de hidroxiapatita
M111,Condrocalcinosis familiar
M112,Otras condrocalcinosis
M118,Otras artropatias por cristales, especificadas
M119,Artropatia por cristales, no especificada
M12,Otras artropatias especificas
M120,Artropatia postreumatica cronica [de jaccoud]
M121,Enfermedad de kaschin
M122,Sinovitis vellonodular (pigmentada)
M123,Reumatismo palindromico
M124,Hidrartrosis intermitente
M125,Artropatia traumatica
M128,Otras artropatias especificas, no clasificadas en otra parte
M13,Otras artritis
M130,Poliartritis, no especificada
M131,Monoartritis, no clasificada en otra parte
M138,Otras artritis especificadas
M139,Artritis, no especificada
M14,Artropatia en enfermedades clasificadas en en otra parte
M140,Artropatia gotosa debida a defectos enzimaticos y a otros trastornos hereditarios, clasificados en otra parte
M141,Artropatia por cristales en otros trastornos metabolicos
M142,Artropatia diabetica (e10
M143,Dermatoartritis lipoide (e78.8)
M144,Artropatia en la amiloidosis (e85.
M145,Artropatia en otros trastornos endocrinos, metabolicos y nutricionales
M146,Artropatia neuropatica
M148,Artropatia en otras enfermedades especificadas, clasificadas en otra parte
M15,Poliartrosis
M150,(osteo)artrosis primaria generalizada
M151,Nodulos de heberden (con artropatia)
M152,Nodulos de bouchard (con artropatia)
M153,Artrosis secundaria multiple
M154,(osteo)artrosis erosiva
M158,Otras poliartrosis
M159,Poliartrosis, no especificada
M16,Coxartrosis
M160,Coxartrosis primaria, bilateral
M161,Otras coxartrosis primarias
M162,Coxartrosis a consecuencia de displasia, bilateral
M163,Otras coxartrosis displasicas
M164,Coxartrosis postraumatica, bilateral
M165,Otra coxartrosis postraumatica
M166,Otra coxartrosis secundaria, bilateral
M167,Otras coxartrosis secundarias
M169,Coxartrosis, no especificada
M17,Gonartrosis
M170,Gonartrosis primaria, bilateral
M171,Otras gonartrosis primarias
M172,Gonartrosis postraumatica, bilateral
M173,Otras gonartrosis postraumaticas
M174,Otras gonartrosis secundarias, bilaterales
M175,Otras gonartrosis secundarias
M179,Gonartrosis, no especificada
M18,Artros de la primera articulacion carpometacarpiana
M180,Artrosis primaria de la primera articulacion carpometacarpiana, bilateral
M181,Otras artrosis primarias de la primera articulacion carpometacarpiana
M182,Artrosis postraumatica de la primera articulacion carpometacarpiana, bilateral
M183,Otras artrosis postraumaticas de la primera articulacion carpometacarpiana
M184,Otras artrosis secundarias de la primera articulacion carpometacarpiana, bilaterales
M185,Otras artrosis secundarias de la primera articulacion carpometacarpiana
M189,Artrosis de la primera articulacion carpometacarpiana, sin otra especificacion
M19,Otras artrosis
M190,Artrosis primaria de otras articulaciones
M191,Artrosis postraumatica de otras articulaciones
M192,Artrosis secundaria de otras articulaciones
M198,Otras artrosis especificadas
M199,Artrosis, no especificada
M20,Deformidades adquiridas de los dedos de la mano y del pie
M200,Deformidad de dedo(s) de la mano
M201,Hallux valgus (adquirido)
M202,Hallux rigidus
M203,Otras deformidades del hallux (adquiridas)
M204,Otro(s) dedo(s) del pie en martillo (adquiridos)
M205,Otras deformidades (adquiridas) del (de los) dedo(s) del pie
M206,Deformidades adquiridas de los dedos del pie, no especificadas
M21,Otras deformidades adquiridas de los miembros
M210,Deformidad en valgo, no clasificada en otra parte
M211,Deformidad en varo, no clasificada en otra
M212,Deformidad en flexion
M213,Muñeca o pie en pendulo (adquirido)
M214,Pie plano [pes planus] (adquirido)
M215,Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos
M216,Otras deformidades adquiridas del tobillo y del pie
M217,Longitud desigual de los miembros (adquirida)
M218,Otras deformidades adquiridas de los miembros, especificadas
M219,Deformidad adquirida del miembro, no especificada
M22,Trastornos de la rotula
M220,Luxacion recidivante de la rotula
M221,Subluxacion recidivante de la rotula
M222,Trastornos rotulofemorales
M223,Otros desarreglos de la rotula
M224,Condromalacia de la rotula
M228,Otros trastornos de la rotula
M229,Trastorno de la rotula, no especificado
M23,Trastorno interno de la rodilla
M230,Menisco quistico
M231,Menisco discoide (congenito)
M232,Trastorno del menisco debido a desgarro o lesion antigua
M233,Otros trastornos de los meniscos
M234,Cuerpo flotante en la rodilla
M235,Inestabilidad cronica de la rodilla
M236,Otra ruptura espontanea del (de los) ligamento(s) de la rodilla
M238,Otros trastornos internos de la rodilla
M239,Trastornos interno de la rodilla, no especificado
M24,Otros trastornos articulares especificos
M240,Cuerpo flotante articular
M241,Otros trastornos del cartilago articular
M242,Trastorno del ligamento
M243,Luxacion y subluxacion patologica de la articulacion, no clasificada en otra parte
M244,Luxacion y subluxacion recidivante de la articulacion
M245,Contractura articular
M246,Anquilosis articular
M247,Protrusion de acetabulo
M248,Otras lesiones articuladas especificadas, no clasificadas en otra parte
M249,Desarreglo articular, no especificado
M25,Otros trastornos articulares no clasificadas en otra parte
M250,Hemartrosis
M251,Fistula articular
M252,Articulacion inestable
M253,Otras inestabilidades articulares
M254,Derrame articular
M255,Dolor en articulacion
M256,Rigidez articular, no clasificada en otra parte
M257,Osteofito
M258,Otros trastornos articulares especificados
M259,Trastorno articular, no especificado
M30,Poliartritis nudosa y afecciones relacionadas
M300,Poliarteritis nudosa
M301,Poliarteritis con compromiso pulmonar [churg
M302,Poliarteritis juvenil
M303,Sindrome mucocutaneo lifonodular [kawasaki]
M308,Otras afecciones relacionadas con la poliarteritis nudosa
M31,Otras vasculopatias necrotizantes
M310,Angiitis debida a hipersensibilidad
M311,Microangiopatia trombotica
M312,Granuloma letal de la linea media
M313,Granulomatosis de wegener
M314,Sindrome del cayado de la aorta [takayasu]
M315,Arteritis de celulas gigantes con polimialgia reumatica
M316,Otras arteritis de celulas gigantes
M318,Otras vasculopatias necrotizantes especificadas
M319,Vasculopatia necrotizante, no especificada
M32,Lupus eritematoso sistemico
M320,Lupus eritematoso sistemico, inducido por drogas
M321,Lupus eritematoso sistemico con compromiso de organos o sistemas
M328,Otras formas de lupus eritematoso sistemico
M329,Lupus eritematoso sistemico, sin otra especificacion
M33,Dermatopolimiositis
M330,Dermatomiositis juvenil
M331,Otras dermatomiositis
M332,Polimiositis
M339,Dermatopolimiositis, no especificada
M34,Esclerosis sistemica
M340,Esclerosis sistemica progresiva
M341,Sindrome cr(e)st
M342,Esclerosis sistemica inducida por drogas o productos quimicos
M348,Otras formas de esclerosis sistemica
M349,Esclerosis sistemica, no especificada
M35,Otro compromiso sistemico del tejido conjuntivo
M350,Sindrome seco [sjÃƒâ€“gren]
M351,Otros sindromes superpuestos
M352,Enfermedad de behcet
M353,Polimialgia reumatica
M354,Fascitis difusa (eosinofilica)
M355,Fibrosclerosis multifocal
M356,Paniculitis recidivante [weber
M357,Sindrome de hipermovilidad
M358,Otras enfermedades especificadas con compromiso sistemico del tejido conjuntivo
M359,Compromiso sistemico del tejido conjuntivo, no especificado
M36,Trastornos sistemicos del tejido conjuntivo en enfermedades clasificadas en otra parte
M360,Dermato(poli)miositis en enfermedad neoplasica (c00
M361,Artropatia en enfermedad neoplasica (c00
M362,Artropatia hemofilica (d66
M363,Artropatia en otros trastornos de la sangre (d50
M364,Artropatia en reacciones de hipersensibilidad clasificadas en otra parte
M368,Trastornos sistemicos del tejido conjuntivo en otras enfermedades clasificadas en otra parte
M40,Cifosis y lordosis
M400,Cifosis postural
M401,Otras cifosis secundarias
M402,Otras cifosis y las no especificadas
M403,Sindrome de espalda plana
M404,Otras lordosis
M405,Lordosis, no especificada
M41,Escoliosis
M410,Escoliosis idiopatica infantil
M411,Escoliosis idiopatica juvenil
M412,Otras escoliosis idiopaticas
M413,Escoliosis toracogenica
M414,Escoliosis neuromuscular
M415,Otras escoliosis secundarias
M418,Otras formas de escoliosis
M419,Escoliosis, no especificada
M42,Osteocondrosis de la columna vertebral
M420,Osteocondrosis juvenil de la columna vertebral
M421,Osteocondrosis de la columna vertebral del adulto
M429,Osteocondrosis vertebral, no especificada
M43,Otras dorsopatias deformantes
M430,Espondilolisis
M431,Espondilolistesis
M432,Otras fusiones columna vertebral
M433,Subluxacion atlanto
M434,Otras subluxaciones atlanto
M435,Otras subluxaciones vertebrales recurrentes
M436,Torticolis
M438,Otras dorsopatias deformantes de la columna vertebral especificadas
M439,Dorsopatia deformante, no especificada
M45,Espondilitis anquilosante
M46,Otras espondilopatias inflamatorias
M460,Entesopatia vertebral
M461,Sacroiliitis, no clasificada en otra parte
M462,Osteomielitis de vertebra
M463,Infeccion de disco intervertebral (piogena)
M464,Discitis, no especificada
M465,Otras espondilopatias infecciosas
M468,Otras espondilopatias inflamatorias especificadas
M469,Espondilopatia inflamatoria, no especificada
M47,Espondilosis
M470,Sindromes de compresion de la arteria espinal o vertebral anterior (g99.2)
M471,Otras espondilosis con mielopatia
M472,Otras espondilosis con radiculopatia
M478,Otras espondilosis
M479,Espondilosis, no especificada
M48,Otras espondilopatias
M480,Estenosis espinal
M481,Hiperostosis anquilosante [forestier]
M482,Espondilopatia interespinosa (vertebras en beso)
M483,Espondilopatia traumatica
M484,Fractura de vertebra por fatiga
M485,Vertebra colapsada, no clasificada en otra parte
M488,Otras espondilopatias especificadas
M489,Espondilopatia , no especificada
M49,Espondilopatias en enfermedades clasificadas en otra parte
M490,Tuberculosis de la columna vertebral (a180)
M491,Espondilitis por brucelosis (a23.
M492,Espondilitis por enterobacterias (a01
M493,Espondilopatia en otras enfermedades infecciosas y parasitarias clasificadas en otra parte
M494,Espondilopatia neuropatica
M495,Vertebra colapsada en enfermedades clasificadas en otra parte
M498,Espondilopatia en otras enfermedades clasificadas en otra parte
M50,Trastornos del disco cervical
M500,Trastorno de disco cervical con mielopatia (g99.2)
M501,Trastorno de disco cervical con radiculopatia
M502,Otros desplazamientos del disco cervical
M503,Otras degeneraciones del disco cervical
M508,Otros trastornos del disco cervical
M509,Trastorno de disco cervical, no especificado
M51,Otros trastornos de los discos intervertebrales
