codigo,descripcion,campo
Z33,Estado de embarazo incidental
Z34,Supervision de embarazo normal
Z340,Supervision de primer embarazo normal
Z348,Supervision de otros embarazos normales
Z349,Supervision de embarazo normal no especificado
Z35,Supervision de embarazo de alto riesgo
Z350,Supervision de embarazo con historia de esterilidad
Z351,Supervision de embarazo con historia de aborto
Z352,Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva
Z353,Supervision de embarazo con historia de insuficiente atencion prenatal
Z354,Supervision de embarazo con gran multiparidad
Z355,Supervision de primigesta añosa
Z356,Supervision de primigesta muy joven
Z357,Supervision de embarazo de alto riesgo debido a problemas sociales
Z358,Supervision de otros embarazos de alto riesgo
Z359,Supervision de embarazo de alto riesgo, sin otra especificacion
Z36,Pesquisas prenatales
Z360,Pesquisa prenatal para anomalias cromosomicas
Z361,Pesquisa prenatal para medir niveles elevados de alfafetoproteinas
Z362,Otras pesquisas prenatales basadas en amniocentesis
Z363,Pesquisa prenatal de malformaciones usando altrasonido y otros metodos fisicos
Z364,Pesquisa prenatal del retardo del crecimiento fetal usando ultrasonido y otros metodos fisicos
Z365,Pesquisa prenatal para isoinmunizacion
Z368,Otras pesquisas prenatales especificas
Z369,Pesquisa prenatal, sin otra especificacion
Z37,Producto del parto
Z370,Nacido vivo, unico
Z371,Nacido muerto, unico
Z372,Gemelos, ambos nacidos vivos
Z373,Gemelos, un nacido vivo y un nacido muerto
Z374,Gemelos, ambos nacidos muertos
Z375,Otros nacimientos multiples, todos nacidos vivos
Z376,Otros nacimientos multiples, algunos nacidos vivos
Z377,Otros nacimientos multiples, todos nacidos muertos
Z379,Producto del parto no especificado
Z38,Nacidos vivos segun lugar de nacimiento
Z380,Producto unico, nacido en hospital
Z381,Producto unico, nacido fuera de hospital
Z382,Producto unico, lugar de nacimiento no especificado
Z383,Gemelos, nacidos en hospital
Z384,Gemelos, nacidos fuera de hospital
Z385,Gemelos, lugar de nacimiento no especificado
Z386,Otros nacimientos multiples, en hospital
Z387,Otros nacimientos multiples, fuera del hospital
Z388,Otros nacimientos multiples, lugar de nacimiento no especificado
Z39,Examen y atencion del postparto
Z390,Atencion y examen inmediatamente despues del parto
Z391,Atencion y examen de madre en periodo de lactancia
Z392,Seguimiento postparto, de rutina
Z40,Cirugia profilactica
Z400,Cirugia profilactica por factores de riesgo relacionados con tumores malignos
Z408,Otra cirugia profilactica
Z409,Cirugia profilactica no especificada
Z41,Procedimientos para otros propositos que no sean los de mejorar el estado de salud
Z410,Trasplante de pelo
Z411,Otras cirugias plasticas por razones esteticas
Z412,Circuncision ritual o de rutina
Z413,Perforacion de la oreja
Z418,Otros procedimientos para otros propositos que no sean los de mejorar el estado de salud
Z419,Procedimientos no especificado para otros propositos que no sean los de mejorar el estado de salud
Z42,Cuidados posteriores a cirugia plastica
Z420,Cuidados posteriores a la cirugia plastica de la cabeza y del cuello
Z421,Cuidados posteriores a la cirugia plastica de la mama
Z422,Cuidados posteriores a la cirugia plastica de otras partes especificadas del tronco
Z423,Cuidados posteriores a la cirugia plastica de las extremidades superiores
Z424,Cuidados posteriores a la cirugia plastica de las extremidades inferiores
Z428,Cuidados posteriores a la cirugia plastica de otras partes especificadas del cuerpo
Z429,Cuidados posteriores a la cirugia plastica no especificada
Z43,Atencion de orificios artificiales
Z430,Atencion de traqueostomia
Z431,Atencion de gastrostomia
Z432,Atencion de ileostomia
Z433,Atencion de colostomia
Z434,Atencion de otros orificios artificiales de las vias digestivas
Z435,Atencion de cistostomia
Z436,Atencion de otros orificios artificiales de las vias urinarias
Z437,Atencion de vagina artificial
Z438,Atencion de otros orificios artificiales
Z439,Atencion de orificio artificial no especificado
Z44,Prueba y ajuste de dispositivos protesicos externos
Z440,Prueba y ajuste de brazo artificial (completo) (parcial)
Z441,Prueba y ajuste de pierna artificial (completa) (parcial)
Z442,Prueba y ajuste de ojo artificial
Z443,Prueba y ajuste de protesis mamaria externa
Z448,Prueba y ajuste de otros dispositivos protesicos externos
Z449,Prueba y ajuste de dispositivo protesico externo no especificado
Z45,Asistencia y ajuste de dispositivos implantados
Z450,Asistencia y ajuste de marcapaso cardiaco
Z451,Asistencia y ajuste de bomba de infusion
Z452,Asistencia y ajuste de dispositivos de acceso vascular
Z453,Asistencia y ajuste de dispositivo auditivo implantado
Z458,Asistencia y ajuste de otros dispositivos implantados
Z459,Asistencia y ajuste de dispositivo implantado no especificado
Z46,Prueba y ajuste de otros dispositivos
Z460,Prueba y ajuste de anteojos y lentes de contacto
Z461,Prueba y ajuste de audifonos
Z462,Prueba y ajuste de otros dispositivos relacionados con el sistema nervioso y los sentidos especiales
Z463,Prueba y ajuste de protesis dental
Z464,Prueba y ajuste de dispositivo ortodoncico
Z465,Prueba y ajuste de ileostomia u otro dispositivo intestinal
Z466,Prueba y ajuste de dispositivo urinario
Z467,Prueba y ajuste de dispositivo ortopedico
Z468,Prueba y ajuste de otros dispositivos especificados
Z469,Prueba y ajuste de dispositivo no especificado
Z47,Otros cuidados posteriores a la ortopedia
Z470,Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura
Z478,Otros cuidados especificados posteriores a la ortopedia
Z479,Cuidado posterior a la ortopedia, no especificado
Z48,Otros cuidados posteriores a la cirugia
Z480,Atencion de los apositos y suturas
Z488,Otros cuidados especificados posteriores a la cirugia
Z489,Cuidado posterior a la cirugia, no especificado
Z49,Cuidados relativos al procedimiento de dialisis
Z490,Cuidados preoperatorios para dialisis
Z491,Dialisis extracorporea
Z492,Otras dialisis
Z50,Atencion por el uso de procedimientos de rehabilitacion
Z500,Rehabilitacion cardiaca
Z501,Otras terapias fisicas
Z502,Rehabilitacion del alcoholico
Z503,Rehabilitacion del drogadicto
Z504,Psicoterapia, no clasificada en otra parte
Z505,Terapia del lenguaje
Z506,Adiestramiento ortoptico
Z507,Terapia ocupacional y rehabilitacion vocacional, no clasificada en otra parte
Z508,Atencion por otros procedimientos de rehabilitacion
Z509,Atencion por procedimiento de rehabilitacion, no especificada
Z51,Otra atencion medica
Z510,Sesion de radioterapia
Z511,Sesion de quimioterapia por tumor
Z512,Otra quimioterapia
Z513,Transfusion de sangre, sin diagnostico informado
Z514,Atencion preparatoria para tratamiento subsecuente, no clasificado en otra parte
Z515,Atencion paliativa
Z516,Desensibilizacion a alergenos
Z518,Otras atenciones medicas especificadas
Z519,Atencion medica, no especificada
Z52,Donantes de organos y tejidos
Z520,Donante de sangre
Z521,Donante de piel
Z522,Donante de hueso
Z523,Donante de medula osea
Z524,Donante de riñon
Z525,Donante de cornea
Z526,Donante de higado
Z527,Donante de corazon
Z528,Donante de otros organos o tejidos
Z529,Donante de organo o tejido no especificado
Z53,Persona en contacto con los servicios de salud para procedimientos especiales no realizados
Z530,Procedimiento no realizado por contraindicacion
Z531,Procedimiento no realizado por decision del paciente, por razones de creencia o presion del grupo
Z532,Procedimiento no realizado por decision del paciente, por otras razones y las no especificadas
Z538,Procedimiento no realizado por otras razones
Z539,Procedimiento no realizado por razon no especificada
Z54,Convalecencia
Z540,Convalecencia consecutiva a cirugia
Z541,Convalecencia consecutiva a radioterapia
Z542,Convalecencia consecutiva a quimioterapia
Z543,Convalecencia consecutiva a psicoterapia
Z544,Convalecencia consecutiva a tratamiento de fractura
Z547,Convalecencia consecutiva a tratamiento combinado
Z548,Convalecencia consecutiva a otros tratamientos
Z549,Convalecencia consecutiva a tratamiento no especificado
Z55,Problemas relacionados con la educacion y la alfabetizacion
Z550,Problemas relacionados con el analfabetismo o bajo nivel de instruccion
Z551,Problemas relacionados con la educacion no disponible o inaccesible
Z552,Problemas relacionados con la falla en los examenes
Z553,Problemas relacionados con el bajo rendimiento escolar
Z554,Problemas relacionados con la inadaptacion educacional y desavenencias con maestros y compañeros
Z558,Otros problemas relacionados con la educacion y la alfabetizacion
Z559,Problema no especificado relacionado con la educacion y la alfabetizacion
Z56,Problemas relacionados con el empleo y el desempleo
Z560,Problemas relacionados con el desempleo, no especificados
Z561,Problemas relacionados con el cambio de empleo
Z562,Problemas relacionados con amenaza de perdida del empleo
Z563,Problemas relacionados con horario estresante de trabajo
Z564,Problemas relacionados con desavenencias con el jefe y los compañeros de trabajo
Z565,Problemas relacionados con el trabajo incompatible
Z566,Otros problemas de tension fisica o mental relacionadas con el trabajo
Z567,Otros problemas y los no especificados relacionados con el empleo
Z57,Exposicion a factores de riesgo ocupacional
Z570,Exposicion ocupacional al ruido
Z571,Exposicion ocupacional a la radiacion
Z572,Exposicion ocupacional al polvo
Z573,Exposicion ocupacional a otro contaminante del aire
Z574,Exposicion ocupacional a agentes toxicos en agricultura
Z575,Exposicion ocupacional a agentes toxicos en otras industrias
Z576,Exposicion ocupacional a temperatura extrema
Z577,Exposicion ocupacional a la vibracion
Z578,Exposicion ocupacional a otros factores de riesgo
Z579,Exposicion ocupacional a factor de riesgo no especificado
Z58,Problemas relacionados con el ambiente fisico
Z580,Exposicion al ruido
Z581,Exposicion al aire contaminado
Z582,Exposicion al agua contaminada
Z583,Exposicion al suelo contaminado
Z584,Exposicion a la radiacion
Z585,Exposicion a otras contaminaciones del ambiente fisico
Z586,Suministro inadecuado de agua potable
Z588,Otros problemas relacionados con el ambiente fisico
Z589,Problema no especificado relacionado con el ambiente fisico
Z59,Problemas relacionados con la vivienda y las circunstancias economicas
Z590,Problemas relacionados con la falta de vivienda
Z591,Problemas relacionados con vivienda inadecuada
Z592,Problemas caseros y con vecinos e inquilinos
Z593,Problemas relacionados con persona que reside en una institucion
Z594,Problemas relacionados con falta de alimentos adecuados
Z595,Problemas relacionados con pobreza extrema
Z596,Problemas relacionados con bajos ingresos
Z597,Problemas relacionados con seguridad social y sostenimiento insuficientes para el bienestar
Z598,Otros problemas relacionados con la vivienda y las circunstancias economicas
Z599,Problemas no especificados relacionados con la vivienda y las circunstancias economicas
Z60,Problemas relacionados con el ambiente social
Z600,Problemas relacionados con el ajuste a las transiciones del ciclo vital
Z601,Problemas relacionados con situacion familiar atipica
Z602,Problemas relacionados con persona que vive sola
Z603,Problemas relacionados con la adaptacion cultural
Z604,Problemas relacionados con exclusion y rechazo social
Z605,Problemas relacionados con la discriminacion y persecucion percibidas
Z608,Otros problemas relacionados con el ambiente social
Z609,Problema no especificado relacionado con el ambiente social
Z61,Problemas relacionados con hechos negativos en la ninez
Z610,Problemas relacionados con la perdida de relacion afectiva en la infancia
Z611,Problemas relacionados con el alejamiento del hogar en la infancia
Z612,Problemas relacionados con alteracion en el patron de la relacion familiar en la infancia
Z613,Problemas relacionados con eventos que llevaron a la perdida de la autoestima en la infancia
Z614,Problemas relacionados con el abuso sexual del niño por persona dentro del grupo de apoyo primario
Z615,Problemas relacionados con el abuso sexual del niño por persona ajena al grupo de apoyo primario
Z616,Problemas relacionados con abuso fisico del niño
Z617,Problemas relacionados con experiencias personales atemorizantes en la infancia
Z618,Problemas relacionados con otras experiencias negativas en la infancia
Z619,Problemas relacionados con experiencia negativa no especificada en la infancia
Z62,Otros problemas relacionados con la crianza del nino
Z620,Problemas relacionados con la supervision o el control inadecuados de los padres
Z621,Problemas relacionados con la sobreproteccion de los padres
Z622,Problemas relacionados con la crianza en institucion
Z623,Problemas relacionados con hostilidad y reprobacion al niño
Z624,Problemas relacionados con el abandono emocional del niño
Z625,Otros problemas relacionados con negligencia en la crianza del niño
Z626,Problemas relacionados con presiones inapropiadas de los padres y otras anormalidades en la calidad de la crianza
Z628,Otros problemas especificados y relacionados con la crianza del niño
Z629,Problema no especificado relacionado con la crianza del niño
Z63,Problemas relacionados con el grupo primario de apoyo, inclusive circunstancias familiares
Z630,Problemas en la relacion entre esposos o pareja
Z631,Problemas en la relacion con los padres y los familiares politicos
Z632,Problemas relacionados con el apoyo familiar inadecuado
Z633,Problemas relacionados con la ausencia de un miembro de la familia
Z634,Problemas relacionados con la desaparicion o muerte de un miembro de la familia
Z635,Problemas relacionados con la ruptura familiar por separacion o divorcio
Z636,Problemas relacionados con familiar dependiente, necesitado de cuidado en la casa
Z637,Problemas relacionados con otros hechos estresantes que afectan a la familia y al hogar
Z638,Otros problemas especificados relacionados con el grupo primario de apoyo
Z639,Problema no especificado relacionado con el grupo primario de apoyo
Z64,Problemas relacionados con ciertas circunstancias psicosociales
Z640,Problemas relacionados con embarazo no deseado
Z641,Problemas relacionados con la multiparidad
Z642,Problemas relacionados con la solicitud o aceptacion de intervenciones fisicas, nutricionales y quimicas, conociendo su riesgo y peligro
Z643,Problemas relacionados con la solicitud o aceptacion de intervenciones psicologicas o de la conducta, conociendo su riesgo y peligro
Z644,Problemas relacionados con el desacuerdo con consejeros
Z65,Problemas relacionados con otras circunstancias psicosociales
Z650,Problemas relacionados con culpabilidad en procedimientos civiles o criminales sin prision
Z651,Problemas relacionados con prision y otro encarcelamiento
Z652,Problemas relacionados con la liberacion de la prision
Z653,Problemas relacionados con otras circunstancias legales
Z654,Problemas relacionados con victima de crimen o terrorismo
Z655,Problemas relacionados con la exposicion a desastre, guerra u otras hostilidades
Z658,Otros problemas especificados relacionados con circunstancias psicosociales
Z659,Problemas relacionados con circunstancias psicosociales no especificadas
Z70,Consulta relacionada con actitud, conducta u orientacion sexual
Z700,Consulta relacionada con la actitud sexual
Z701,Consulta relacionada con la orientacion y conducta sexual del paciente
Z702,Consulta relacionada con la orientacion y conducta sexual de una tercera persona
Z703,Consulta relacionada con preocupaciones combinadas sobre la actitud, la conducta y la orientacion sexuales
Z708,Otras consultas sexuales especificas
Z709,Consulta sexual, no especificada
Z71,Persona en contacto con los servicios de salud por otras consultas y consejos medicos, no clasificados en otra parte
Z710,Persona que consulta en nombre de otra persona
Z711,Persona que teme estar enferma, a quien no se hace diagnostico
Z712,Persona que consulta para la explicacion de hallazgos de investigacion
Z713,Consulta para instruccion y vigilancia de la dieta
Z714,Consulta para asesoria y vigilancia por abuso de alcohol
Z715,Consulta para asesoria y vigilancia por abuso de drogas
Z716,Consulta para asesoria por abuso de tabaco
Z717,Consulta para asesoria sobre el virus de la inmunodeficiencia humana [vih]
Z718,Otras consultas especificadas
Z719,Consulta, no especificada
Z72,Problemas relacionados con el estilo de vida
Z720,Problemas relacionados con el uso de tabaco
Z721,Problemas relacionados con el uso de alcohol
Z722,Problemas relacionados con el uso de drogas
Z723,Problemas relacionados con la falta de ejercicio fisico
Z724,Problemas relacionados con la dieta y habitos alimentarios inapropiados
Z725,Problemas relacionados con la conducta sexual de alto riesgo
Z726,Problemas relacionados con el juego y las apuestas
Z728,Otros problemas relacionados con el estilo de vida
Z729,Problema no especificado relacionado con el estilo de vida
Z73,Problemas relacionados con dificultades con el modo de vida
Z730,Problemas relacionados con la enfermedad consuntiva
Z731,Problemas relacionados con la acentuacion de rasgos de la personalidad
Z732,Problemas relacionados con la falta de relajacion y descanso
Z733,Problemas relacionados con el estres, no clasificados en otra parte
Z734,Problemas relacionados con habilidades sociales inadecuadas, no clasificadas en otra parte
Z735,Problemas relacionados con el conflicto del rol social, no clasificados en otra parte
Z736,Problemas relacionados con la limitacion de las actividades debido a discapacidad
Z738,Otros problemas relacionados con dificultades con el modo de vida
Z739,Problemas no especificados relacionados con dificultades con el modo de vida
Z74,Problemas relacionados con dependencia del prestador de servicios
Z740,Problemas relacionados con movilidad reducida
Z741,Problemas relacionados con la necesidad de ayuda para el cuidado personal
Z742,Problemas relacionados con la necesidad de asistencia domiciliaria y que ningun otro miembro del hogar puede proporcionar
Z743,Problemas relacionados con la necesidad de supervision continua
Z748,Otros problemas relacionados con dependencia del prestador de servicios
Z749,Problema no especificado relacionado con dependencia del prestador de servicios
Z75,Problemas relacionados con facilidades de atencion medica u otros servicios de salud
Z750,Problemas relacionados con servicio medico no disponible en el domicilio
Z751,Problemas relacionados con persona esperando admision en una institucion apropiada en otro lugar
Z752,Problemas relacionados con persona en otro periodo de espera para investigacion y tratamiento
Z753,Problemas relacionados con atencion de salud no disponible o inaccesible
Z754,Problemas relacionados con otros servicios asistenciales no disponibles o inaccesibles
Z755,Problemas relacionados con la atencion durante vacaciones de la familia
Z758,Otros problemas relacionados con servicios medicos y de salud
Z759,Problema no especificado relacionado con servicios medicos y de salud
Z76,Persona en contacto con los servicios de salud por otras circunstancias
Z760,Consulta para repeticion de receta
Z761,Consulta para atencion y supervision de la salud del niño
Z762,Consulta para atencion y supervision de la salud de otros niños o lactantes sanos
Z763,Persona sana que acompaña al enfermo
Z764,Otro huesped en servicios de salud
Z765,Persona que consulta con simulacion consciente [simulador]
Z768,Persona en contacto con los servicios de salud en otras circunstancias especificadas
Z769,Persona en contacto con los servicios de salud en circunstancias no especificadas
Z80,Historia familiar de tumor maligno
Z800,Historia familiar de tumor maligno de organos digestivos
Z801,Historia familiar de tumor maligno de traquea, bronquios y pulmon
Z802,Historia familiar de tumor maligno de otros organos respiratorios e intratoracicos
Z803,Historia familiar de tumor maligno de mama
Z804,Historia familiar de tumor maligno de organos genitales
Z805,Historia familiar de tumor maligno de vias urinarias
Z806,Historia familiar de leucemia
Z807,Historia familiar de otros tumores malignos del tejido linfoide, hematopoyetico y tejidos relacionados
Z808,Historia familiar de tumor maligno de otros organos o sistemas especificados
Z809,Historia familiar de tumor maligno, de sitio no especificado
Z81,Historia familiar de trastornos mentales y de comportamiento
Z810,Historia familiar de retardo mental
Z811,Historia familiar de abuso de alcohol
Z812,Historia familiar de abuso de tabaco
Z813,Historia familiar de abuso de otras sustancia psicoactivas
Z814,Historia familiar de abuso de otras sustancias
Z818,Historia familiar de otros trastornos mentales y del comportamiento
Z82,Historia familiar de ciertas discapacidades y enfermedades cronicas incapacitantes
Z820,Historia familiar de epilepsia y de otras enfermedades del sistema nervioso
Z821,Historia familiar de ceguera o perdida de la vision
Z822,Historia familiar de sordera o perdida de la audicion
Z823,Historia familiar de apoplejia
Z824,Historia familiar de enfermedad isquemica del corazon y otras enfermedades del sistema circulatorio
Z825,Historia familiar de asma y de otras enfermedades cronicas de las vias respiratorias inferiores
Z826,Historia familiar de artritis y otras enfermedades del sistema osteomuscular y tejido conjuntivo
Z827,Historia familiar de malformaciones congenitas, deformidades y otras anomalias cromosomicas
Z828,Historia familiar de otras discapacidades y enfermedades cronicas incapacitantes no clasificadas en otra parte
Z83,Historia familiar de otros trastornos especificos
Z830,Historia familiar de infeccion por el virus de la inmunodeficiencia humana [vih]
Z831,Historia familiar de otras enfermedades infecciosas y parasitarias
Z832,Historia familiar de enfermedades de la sangre y de los organos hematopoyeticos y de ciertos trastornos del mecanismo inmunologico
Z833,Historia familiar de diabetes mellitus
Z834,Historia familiar de otras enfermedades endocrinas, nutricionales y metabolicas
Z835,Historia familiar de trastornos de los ojos y de los oidos
Z836,Historia familiar de enfermedades del sistema respiratorio
Z837,Historia familiar de enfermedades del sistema digestivo
Z84,Historia familiar de otras afecciones
Z840,Historia familiar de enfermedades de la piel y del tejido subcutaneo
Z841,Historia familiar de trastornos del riñon y del ureter
Z842,Historia familiar de otras enfermedades del sistema genitourinario
Z843,Historia familiar de consanguinidad
Z848,Historia familiar de otras afecciones especificadas
Z85,Historia personal de tumor maligno
Z850,Historia personal de tumor maligno de organos digestivos
Z851,Historia personal de tumor maligno de traquea, bronquios y pulmon
Z852,Historia personal de tumor maligno de otros organos respiratorios e intratoracicos
Z853,Historia personal de tumor maligno de mama
Z854,Historia personal de tumor maligno de organos genitales
Z855,Historia personal de tumor maligno de vias urinarias
Z856,Historia personal de leucemia
Z857,Historia personal de otros tumores malignos del tejido linfoide, hematopoyetico y tejidos relacionados
Z858,Historia personal de tumor maligno de otros organos y sistemas
Z859,Historia personal de tumor maligno, de sitio no especificado
Z86,Historia personal de algunas otras enfermedades
Z860,Historia personal de otros tumores
Z861,Historia personal de enfermedades infecciosas y parasitarias
Z862,Historia personal de enfermedades de la sangre y de los organos hematopoyeticos y de ciertos trastornos del mecanismo inmunologico
Z863,Historia personal de enfermedades endocrinas, nutricionales y metabolicas
Z864,Historia personal de abuso de sustancias psicoactivas
Z865,Historia personal de otros trastornos mentales o del comportamiento
Z866,Historia personal de enfermedades del sistema nervioso y de los organos de los sentidos
Z867,Historia personal de enfermedades del sistema circulatorio
Z87,Historia personal de otras enfermedades y afecciones
Z870,Historia personal de enfermedades del sistema respiratorio
