codigo,descripcion,campo
P521,Hemorragia intraventricular (no traumatica) grado 2, del feto y del recien nacido
P522,Hemorragia intraventricular (no traumatica) grado 3, del feto y del recien nacido
P523,Hemorragia intraventricular (no traumatica) del feto y del recien nacido, sin otra especificacion
P524,Hemorragia intracerebral (no traumatica) del feto y del recien nacido
P525,Hemorragia subaracnoidea (no traumatica) del feto y del recien nacido
P526,Hemorragia cerebelosa y de la fosa posterior (no traumatica) del feto y del recien nacido
P528,Otras hemorragias intracraneales (no traumaticas) del feto y del recien nacido
P529,Hemorragia intracraneal (no traumatica) del feto y del recien nacido, sin otra especificacion
P53,Enfermedad hemorragica del feto y del recien nacido
P54,Otras hemorragias neonatales
P540,Hematemesis neonatal
P541,Melena neonatal
P542,Hemorragia rectal neonatal
P543,Otras hemorragias gastrointestinales neonatales
P544,Hemorragia suprarrenal neonatal
P545,Hemorragia cutanea neonatal
P546,Hemorragia vaginal neonatal
P548,Otras hemorragias fetales y neonatales especificadas
P549,Hemorragia neonatal, no especificada
P55,Enfermedad hemolitica del feto y del recien nacido
P550,Incompatibilidad rh del feto y del recien nacido
P551,Incompatibilidad abo del feto y del recien nacido
P558,Otras enfermedades hemoliticas del feto y del recien nacido
P559,Enfermedad hemolitica del feto y del recien nacido, no especificada
P56,Hidropesia fetal debida a enfermedad hemolitica
P560,Hidropesia fetal debida a incompatibilidad
P569,Hidropesia fetal debida a otras enfermedades hemoliticas especificadas y a las no especificadas
P57,Kernicterus
P570,Kernicterus debido a incompatibilidad
P578,Kernicterus debido a otras causas especificadas
P579,Kernicterus, no especificado
P58,Ictericia neonatal debida a otras hemolisis excesivas
P580,Ictericia neonatal debida a contusion
P581,Ictericia neonatal debida a hemorragia
P582,Ictericia neonatal debida a infeccion
P583,Ictericia neonatal debida a policitemia
P584,Ictericia neonatal debida a drogas o toxinas transmitidas por la madre o administradas al recien nacido
P585,Ictericia neonatal debida a deglucion de sangre materna
P588,Ictericia neonatal debida a otras hemolisis excesivas especificadas
P589,Ictericia neonatal debida a hemolisis excesiva sin otra especificacion
P59,Ictericia neonatal por otras causas y por las no especificadas
P590,Ictericia neonatal asociada con el parto antes de termino
P591,Sindrome de la bilis espesa
P592,Ictericia neonatal debida a otra lesion hepatica especificada o no
P593,Ictericia neonatal por inhibidor de la leche materna
P598,Ictericia neonatal por otras causas especificadas
P599,Ictericia neonatal, no especificada
P60,Coagulacion intravascular diseminada en el feto y en el recien nacido
P61,Otros trastornos hematologicos perinatales
P610,Trombocitopenia neonatal transitoria
P611,Policitemia neonatal
P612,Anemia de la prematuridad
P613,Anemia congenita debida a perdida de sangre fetal
P614,Otras anemias congenitas, no clasificadas en otra parte
P615,Neutropenia neonatal transitoria
P616,Otros trastornos neonatales transitorios de la coagulacion
P618,Otros trastornos hematologicos perinatales especificados
P619,Trastorno hematologico perinatal, no especificado
P70,Trastornos transitorios del metabolismo de los carbohidratos especificos del feto y del recien nacido
P700,Sindrome del recien nacido de madre con diabetes gestacional
P701,Sindrome del recien nacido de madre con diabetica
P702,Diabetes mellitus neonatal
P703,Hipoglicemia neonatal yatrogenica
P704,Otras hipoglicemias neonatales
P708,Otros trastornos transitorios del metabolismo de los carbohidratos en el feto y el recien nacido
P709,Trastorno transitorio no especificado del metabolismo de los carbohidratos en el feto y el recien nacido
P71,Trastornos neonatales transitorios del metabolismo del calcio y del magnesio
P710,Hipocalcemia del recien nacido debida a la leche de vaca
P711,Otra hipocalcemia neonatal
P712,Hipomagnesemia neonatal
P713,Tetania neonatal sin mencion de deficiencia de calcio o de magnesio
P714,Hipoparatiroidismo neonatal transitorio
P718,Otros trastornos neonatales transitorios del metabolismo del calcio y del magnesio
P719,Trastorno neonatal transitorio no especificado del metabolismo del calcio y del magnesio
P72,Otros trastornos endocrinos neonatales transitorios
P720,Bocio neonatal, no clasificado en otra parte
P721,Hipertiroidismo neonatal transitorio
P722,Otros trastornos neonatales transitorios de la funcion tiroidea, no clasificados en otra parte
P728,Otros trastornos endocrinos neonatales transitorios especificados
P729,Trastorno endocrino neonatal transitorio, no especificado
P74,Otras alteraciones metabolicas y electroliticas neonatales transitorias
P740,Acidosis metabolica tardia del recien nacido
P741,Deshidratacion del recien nacido
P742,Alteraciones del equilibrio del sodio en el recien nacido
P743,Alteraciones del equilibrio del potasio en el recien nacido
P744,Otras alteraciones electroliticas transitorias del recien nacido
P745,Tirosinemia transitoria del recien nacido
P748,Otras alteraciones metabolicas transitorias del recien nacido
P749,Trastorno metabolico transitorio del recien nacido, no especificado
P75,Ileo meconial (e84.1)
P76,Otras obstrucciones intestinales del recien nacido
P760,Sindrome del tapon de meconio
P761,Ileo transitorio del recien nacido
P762,Obstruccion intestinal debida a la leche espesa
P768,Otras obstrucciones intestinales especificadas del recien nacido
P769,Obstruccion intestinal del recien nacido, no especificada
P77,Enterocolitis necrotizante del feto y del recien nacido
P78,Otros trastornos perinatales del sistema digestivo
P780,Perforacion intestinal perinatal
P781,Otras peritonitis neonatales
P782,Hematemesis y melena neonatales debidas a la deglucion de sangre materna
P783,Diarrea neonatal no infecciosa
P788,Otros trastornos perinatales especificos del sistema digestivo
P789,Trastorno perinatal del sistema digestivo, no especificado
P80,Hipotermia del recien nacido
P800,Sindrome de enfriamiento
P808,Otras hipotermias del recien nacido
P809,Hipotermia del recien nacido, no especificada
P81,Otras alteraciones de la regulacion de la temperatura del recien nacido
P810,Hipertermia del recien nacido inducida por las condiciones ambientales
P818,Otras alteraciones especificadas de la regulacion de la temperatura del recien nacido
P819,Alteracion no especificada de la regulacion de la temperatura en el recien nacido
P83,Otras afecciones de la piel especificas del feto y del recien nacido
P830,Esclerema neonatal
P831,Eritema toxico neonatal
P832,Hidropesia fetal no debida a enfermedad hemolitica
P833,Otros edemas y los no especificados, propios del feto y del recien nacido
P834,Ingurgitacion mamaria del recien nacido
P835,Hidrocele congenito
P836,Polipo umbilical del recien nacido
P838,Otras afecciones especificadas de la piel, propias del feto y del recien nacido
P839,Afeccion no especificada de la piel, propias del feto y del recien nacido
P90,Convulsiones del recien nacido
P91,Otras alteraciones cerebrales del recien nacido
P910,Isquemia cerebral neonatal
P911,Quistes periventriculares adquiridos del recien nacido
P912,Leucomalacia neonatal
P913,Irritabilidad cerebral neonatal
P914,Depresion cerebral neonatal
P915,Coma neonatal
P918,Otras alteraciones cerebrales especificadas del recien nacido
P919,Alteracion cerebral no especificada del recien nacido
P92,Problemas de la ingestion de alimentos del recien nacido
P920,Vomitos del recien nacido
P921,Regurgitacion y rumiacion del recien nacido
P922,Lentitud en la ingestion de alimentos del recien nacido
P923,Hipoalimentacion del recien nacido
P924,Hiperalimentacion del recien nacido
P925,Dificultad neonatal en la lactancia materna
P928,Otros problemas de alimentacion del recien nacido
P929,Problema no especificado de la alimentacion del recien nacido
P93,Reacciones e intoxicaciones debidas a drogas administradas al feto y al recien nacido
P94,Trastornos del tono muscular en el recien nacido
P940,Miastenia grave neonatal transitoria
P941,Hipertonia congenita
P942,Hipotonia congenita
P948,Otros trastornos del tono muscular en el recien nacido
P949,Trastorno no especificado del tono muscular en el recien nacido
P95,Muerte fetal de causa no especificada
P96,Otras afecciones originadas en el periodo perinatal
P960,Insuficiencia renal congenita
P961,Sintomas neonatales de abstinencia por drogadiccion materna
P962,Sintomas de abstinencia por el uso terapeutico de drogas en el recien nacido
P963,Amplitud de la suturas craneales del recien nacido
P964,Terminacion del embarazo, que afecta al feto y al recien nacido
P965,Complicaciones de procedimientos intrauterinos, no clasificados en otra parte
P968,Otras afecciones especificadas originadas en el periodo perinatal
P969,Afeccion no especificada originada en el periodo perinatal
Q00,Anencefalia y malformaciones congenitas similares
Q000,Anencefalia
Q001,Craneorraquisquisis
Q002,Iniencefalia
Q01,Encefalocele
Q010,Encefalocele frontal
Q011,Encefalocele nasofrontal
Q012,Encefalocele occipital
Q018,Encefalocele de otros sitios
Q019,Encefalocele, no especificado
Q02,Microcefalia
Q03,Hidrocefalo congenito
Q030,Malformaciones del acueducto de silvio
Q031,Atresia de los agujeros de magendie y de luschka
Q038,Otros hidrocefalos congenitos
Q039,Hidrocefalo congenito, no especificado
Q04,Otras malformaciones congenitas del encefalo
Q040,Malformaciones congenitas del cuerpo calloso
Q041,Arrinencefalia
Q042,Holoprosencefalia
Q043,Otras anomalias hipoplasicas del encefalo
Q044,Displasia opticoseptal
Q045,Megalencefalia
Q046,Quistes cerebrales congenitos
Q048,Otras malformaciones congenitas del encefalo, especificadas
Q049,Malformacion congenita del encefalo, no especificada
Q05,Espina bifida
Q050,Espina bifida cervical con hidrocefalo
Q051,Espina bifida toracica con hidrocefalo
Q052,Espina bifida lumbar con hidrocefalo
Q053,Espina bifida sacra con hidrocefalo
Q054,Espina bifida con hidrocefalo, sin otra especificacion
Q055,Espina bifida cervical sin hidrocefalo
Q056,Espina bifida toracica sin hidrocefalo
Q057,Espina bifida lumbar sin hidrocefalo
Q058,Espina bifida sacra sin hidrocefalo
Q059,Espina bifida, no especificada
Q06,Otras malformaciones congenitas de la medula espinal
Q060,Amielia
Q061,Hipoplasia y displasia de la medula espinal
Q062,Diastematomielia
Q063,Otras anomalias congenitas de la cola de caballo
Q064,Hidromielia
Q068,Otras malformaciones congenitas especificadas de la medula espinal
Q069,Malformacion congenita de la medula espinal, no especificada
Q07,Otras malformaciones congenitas del sistema nervioso
Q070,Sindrome de arnold
Q078,Otras malformaciones congenitas del sistema nervioso, especificadas
Q079,Malformacion congenita del sistema nervioso, no especificada
Q10,Malformaciones congenitas de los parpados, del aparato lagrimal y de la orbita
Q100,Blefaroptosis congenita
Q101,Ectropion congenito
Q102,Entropion congenito
Q103,Otras malformaciones congenitas de los parpados
Q104,Ausencia y agenesia del aparato lagrimal
Q105,Estenosis y estrechez congenitas del conducto lagrimal
Q106,Otras malformaciones congenitas del aparato lagrimal
Q107,Malformacion congenita de la orbita
Q11,Anoftalmia, microftalmia y macroftalmia
Q110,Globo ocular quistico
Q111,Otras anoftalmias
Q112,Microftalmia
Q113,Macroftalmia
Q12,Malformaciones congenitas del cristalino
Q120,Catarata congenita
Q121,Desplazamiento congenito del cristalino
Q122,Coloboma del cristalino
Q123,Afaquia congenita
Q124,Esferofaquia
Q128,Otras malformaciones congenitas del cristalino
Q129,Malformacion congenita del cristalino, no especificada
Q13,Malformaciones congenitas del segmento anterior del ojo
Q130,Coloboma del iris
Q131,Ausencia del iris
Q132,Otras malformaciones del iris
Q133,Opacidad corneal congenita
Q134,Otras malformaciones congenitas de la cornea
Q135,Esclerotica azul
Q138,Otras malformaciones congenitas del segmento anterior del ojo
Q139,Malformacion congenita del segmento anterior del ojo, no especificada
Q14,Malformaciones congenitas del segmento posterior del ojo
Q140,Malformacion congenita del humor vitreo
Q141,Malformacion congenita de la retina
Q142,Malformacion congenita del disco optico
Q143,Malformacion congenita de la coroides
Q148,Otras malformaciones congenitas del segmento posterior del ojo
Q149,Malformacion congenita del segmento posterior del ojo, no especificada
Q15,Otras malformaciones congenitas del ojo
Q150,Glaucoma congenito
Q158,Otras malformaciones congenitas del ojo, especificadas
Q159,Malformaciones congenitas del ojo, no especificadas
Q16,Malformaciones congenitas del oido que causan alteracion de la audicion
Q160,Ausencia congenita del pabellon (de la oreja)
Q161,Ausencia congenita, atresia o estrechez del conducto auditivo (externo)
Q162,Ausencia de la trompa de eustaquio
Q163,Malformacion congenita de los huesillos del oido
Q164,Otras malformaciones congenitas del oido medio
Q165,Malformacion congenita del oido interno
Q169,Malformacion congenita del oido que causa alteracion de la audicion, sin otra especificacion
Q17,Otras malformaciones congenitas del oido
Q170,Oreja supernumeraria
Q171,Macrotia
Q172,Microtia
Q173,Otras deformidades del pabellon auricular
Q174,Anomalia de la posicion de la oreja
Q175,Oreja prominente
Q178,Otras malformaciones congenitas del oido, especificadas
Q179,Malformacion congenita del oido, no especificada
Q18,Otras malformaciones congenitas de la cara y del cuello
Q180,Seno, fistula o quiste de la hendidura branquial
Q181,Seno y quiste preauricular
Q182,Otras malformaciones de las hendiduras branquiales
Q183,Pterigion del cuello
Q184,Macrostomia
Q185,Microstomia
Q186,Macroqueilia
Q187,Microqueilia
Q188,Otras malformaciones congenitas especificadas de cara y cuello
Q189,Malformacion congenita de la cara y del cuello, no especificada
Q20,Malformaciones congenitas de las camaras cardiacas y sus conexiones
Q200,Tronco arterioso comun
Q201,Transposicion de los grandes vasos del ventriculo derecho
Q202,Transposicion de los grandes vasos del ventriculo izquierdo
Q203,Discordancia de la conexion ventriculoarterial
Q204,Ventriculo con doble entrada
Q205,Discordancia de la conexion auriculoventricular
Q206,Isomerismo de los apendices auriculares
Q208,Otras malformaciones congenitas de las camaras cardiacas y sus conexiones
Q209,Malformacion congenitas de las camaras cardiacas y sus conexiones, no especificada
Q21,Malformaciones congenitas de los tabiques cardiacos
Q210,Defecto del tabique ventricular
Q211,Defecto del tabique auricular
Q212,Defecto del tabique auriculoventricular
Q213,Tetralogia de fallot
Q214,Defecto del tabique aortopulmonar
Q218,Otras malformaciones congenitas de los tabiques cardiacos
Q219,Malformacion congenita del tabique cardiaco, no especificada
Q22,Malformaciones congenitas de las valvulas pulmonar y tricuspide
Q220,Atresia de la valvula pulmonar
Q221,Estenosis congenita de la valvula pulmonar
Q222,Insuficiencia congenita de la valvula pulmonar
Q223,Otras malformaciones congenitas de la valvula pulmonar
Q224,Estenosis congenita de la valvula tricuspide
Q225,Anomalia de ebstein
Q226,Sindrome de hipoplasia del corazon derecho
Q228,Otras malformaciones congenitas de la valvula tricuspide
Q229,Malformacion congenita de la valvula tricuspide, no especificada
Q23,Malformaciones congenitas de las valvulas aortica y mitral
Q230,Estenosis congenita de la valvula aortica
Q231,Insuficiencia congenita de la valvula aortica
Q232,Estenosis mitral congenita
Q233,Insuficiencia mitral congenita
Q234,Sindrome de hipoplasia del corazon izquierdo
Q238,Otras malformaciones congenitas de las valvulas aortica y mitral
Q239,Malformacion congenita de las valvulas aortica y mitral, no especificada
Q24,Otras malformaciones congenitas del corazon
Q240,Dextrocardia
Q241,Levocardia
Q242,Corazon triauricular
Q243,Estenosis del infundibulo pulmonar
Q244,Estenosis subaortica congenita
Q245,Malformacion de los vasos coronarios
Q246,Bloqueo cardiaco congenito
Q248,Otras malformaciones congenitas del corazon, especificadas
Q249,Malformacion congenita del corazon, no especificada
Q25,Malformaciones congenitas de las grandes arterias
Q250,Conducto arterioso permeable
Q251,Coartacion de la aorta
Q252,Atresia de la aorta
Q253,Estenosis de la aorta
Q254,Otras malformaciones congenitas de la aorta
Q255,Atresia de la arteria pulmonar
Q256,Estenosis de la arteria pulmonar
Q257,Otras malformaciones congenitas de la arteria pulmonar
Q258,Otras malformaciones congenitas de las grandes arterias
Q259,Malformacion congenita de las grandes arterias, no especificada
Q26,Malformaciones congenitas de las grandes venas
Q260,Estenosis congenita de la vena cava
Q261,Persistencia de la vena cava superior izquierda
Q262,Conexion anomala total de las venas pulmonares
Q263,Conexion anomala parcial de las venas pulmonares
Q264,Conexion anomala de las venas pulmonares, sin otra especificacion
Q265,Conexion anomala de la vena porta
Q266,Fistula arteria hepatica
Q268,Otras malformaciones congenitas de las grandes venas
Q269,Malformacion congenita de las grandes venas, no especificada
Q27,Otras malformaciones congenitas del sistema vascular periferico
Q270,Ausencia de hipoplasia congenita de la arteria umbilical
Q271,Estenosis congenita de la arteria renal
Q272,Otras malformaciones congenitas de la arteria renal
Q273,Malformacion arteriovenosa periferica
Q274,Flebectasia congenita
Q278,Otras malformaciones congenitas del sistema vascular periferico, especificadas
Q279,Malformacion congenita del sistema vascular periferico, no especificada
Q28,Otras malformaciones congenitas del sistema circulatorio
Q280,Malformacion arteriovenosa de los vasos precerebrales
Q281,Otras malformaciones de los vasos precerebrales
Q282,Malformacion arteriovenosa de los vasos cerebrales
Q283,Otras malformaciones de los vasos cerebrales
Q288,Otras malformaciones congenitas del sistema circulatorio, especificadas
Q289,Malformacion congenita del sistema circulatorio no especificada
Q30,Malformaciones congenitas de la nariz
Q300,Atresia de las coanas
Q301,Agenesia o hipoplasia de la nariz
Q302,Hendidura, fisura o muesca de la nariz
Q303,Perforacion congenita del tabique nasal
Q308,Otras malformaciones congenitas de la nariz
Q309,Malformacion congenita de la nariz, no especificada
Q31,Malformaciones congenitas de la laringe
Q310,Pterigion de la laringe
Q311,Estenosis subglotica congenita
Q312,Hipoplasia laringea
Q313,Laringocele
Q315,Laringomalacia congenita
Q318,Otras malformaciones congenitas de la laringe
Q319,Malformacion congenita de la laringe, no especificada
Q32,Malformaciones congenitas de la traquea y de los bronquios
Q320,Traqueomalacia congenita
Q321,Otras malformaciones congenitas de la traquea
Q322,Broncomalacia congenita
Q323,Estenosis congenita de los bronquios
Q324,Otras malformaciones congenitas de los bronquios
Q33,Malformaciones congenitas del pulmon
Q330,Quiste pulmonar congenito
Q331,Lobulo pulmonar supernumerario
Q332,Secuestro del pulmon
Q333,Agenesia del pulmon
Q334,Bronquiectasia congenita
Q335,Tejido ectopico en el pulmon
Q336,Hipoplasia y displasia pulmonar
Q338,Otras malformaciones congenitas del pulmon
Q339,Malformacion congenita del pulmon, no especificada
Q34,Otras malformaciones congenitas del sistema respiratorio
Q340,Anomalia de la pleura
Q341,Quiste congenito del mediastino
Q348,Otras malformaciones congenitas especificadas del sistema respiratorio
Q349,Malformacion congenita del sistema respiratorio, no especificada
Q35,Fisura del paladar
Q351,Fisura del paladar duro
Q353,Fisura del paladar blando
Q355,Fisura del paladar duro y del paladar blando
Q357,Fisura de la uvula
Q359,Fisura del paladar, sin otra especificacion
Q36,Labio leporino
Q360,Labio leporino, bilateral
Q361,Labio leporino, linea media
Q369,Labio leporino, unilateral
Q37,Fisura del paladar con labio leporino
Q370,Fisura del paladar duro con labio leporino bilateral
Q371,Fisura del paladar duro con labio leporino unilateral
Q372,Fisura del paladar blando con labio leporino bilateral
Q373,Fisura del paladar blando con labio leporino unilateral
Q374,Fisura del paladar duro y del paladar blando con labio leporino bilateral
Q375,Fisura del paladar duro y del paladar blando con labio leporino unilateral
Q378,Fisura del paladar con labio leporino bilateral, sin otra especificacion
Q379,Fisura del paladar con labio leporino unilateral, sin otra especificacion
Q38,Otras malformaciones congenitas de la lengua, de la boca y de la faringe
Q380,Malformaciones congenitas de los labios, no clasificadas en otra parte
Q381,Anquiloglosia
Q382,Macroglosia
Q383,Otras malformaciones congenitas de la lengua
Q384,Malformaciones congenitas de las glandulas y de los conductos salivales
Q385,Malformaciones congenitas del paladar, no clasificadas en otra parte
Q386,Otras malformaciones congenitas de la boca
Q387,Diverticulo faringeo
Q388,Otras malformaciones congenitas de la laringe
Q39,Malformaciones congenitas del esofago
Q390,Atresia del esofago sin mencion de fistula
Q391,Atresia del esofago con fistula traqueoesofagica
Q392,Fistula traqueoesofagica congenita sin mencion de atresia
Q393,Estrechez o estenosis congenita del esofago
Q394,Pterigion del esofago
Q395,Dilatacion congenita del esofago
Q396,Diverticulo del esofago
Q398,Otras malformaciones congenitas del esofago
Q399,Malformacion congenita del esofago, no especificada
Q40,Otras malformaciones congenitas de la parte superior del tubo digestivo
Q400,Estenosis hipertrofica congenita del piloro
Q401,Hernia hiatal congenita
Q402,Otras malformaciones congenitas del estomago, especificadas
Q403,Malformacion congenita del estomago, no especificada
Q408,Otras malformaciones congenitas de la parte superior del tubo digestivo
Q409,Malformacion congenita de la parte superior del tubo digestivo, no especificada
Q41,Ausencia, atresia y estenosis congenita del intestino delgado
Q410,Ausencia, atresia y estenosis congenita del duodeno
Q411,Ausencia, atresia y estenosis congenita del yeyuno
Q412,Ausencia, atresia y estenosis congenita del ileon
Q418,Ausencia, atresia y estenosis congenita de otras partes especificadas del intestino delgado
Q419,Ausencia, atresia y estenosis congenita del intestino delgado, parte no especificada
Q42,Ausencia, atresia y estenosis congenita del intestino grueso
Q420,Ausencia, atresia y estenosis congenita del recto, con fistula
Q421,Ausencia, atresia y estenosis congenita del recto, sin fistula
Q422,Ausencia, atresia y estenosis congenita del ano, con fistula
Q423,Ausencia, atresia y estenosis congenita del ano, sin fistula
Q428,Ausencia, atresia y estenosis congenita de otras partes del intestino grueso
Q429,Ausencia, atresia y estenosis congenita del intestino grueso, parte no especificada
Q43,Otras malformaciones congenitas del intestino
Q430,Diverticulo de meckel
Q431,Enfermedad de hirschsprung
Q432,Otros trastornos funcionales congenitos del colon
Q433,Malformaciones congenitas de la fijacion del intestino
Q434,Duplicacion del intestino
Q435,Ano ectopico
Q436,Fistula congenita del recto y del ano
Q437,Persistencia de la cloaca
Q438,Otras malformaciones congenitas del intestino, no especificadas
Q439,Malformacion congenita del intestino, no especificada
Q44,Malformaciones congenitas de la vesicula biliar, de los conductos biliares y del higado
Q440,Agenesia, aplasia e hipoplasia de la vesicula biliar
Q441,Otras malformaciones congenitas de la vesicula biliar
Q442,Atresia de los conductos biliares
Q443,Estrechez y estenosis congenita de los conductos biliares
Q444,Quiste del coledoco
Q445,Otras malformaciones congenitas de los conductos biliares
Q446,Enfermedad quistica del higado
Q447,Otras malformaciones congenitas del higado
Q45,Otras malformaciones congenitas del sistema digestivo
Q450,Agenesia, aplasia e hipoplasia del pancreas
Q451,Pancreas anular
Q452,Quiste congenito del pancreas
Q453,Otras malformaciones congenitas del pancreas y del conducto pancreatico
Q458,Otras malformaciones congenitas del sistema digestivo, especificadas
Q459,Malformacion congenita del sistema digestivo, no especificada
Q50,Malformaciones congenitas de los ovarios, de las trompas de falopio y de los ligamentos anchos
Q500,Ausencia congenita del ovario
Q501,Quiste en desarrollo del ovario
Q502,Torsion congenita del ovario
Q503,Otras malformaciones congenitas de los ovarios
Q504,Quiste embrionario de la trompa de falopio
Q505,Quiste embrionario del ligamento ancho
Q506,Otras malformaciones congenitas de la trompa de falopio y del ligamento ancho
Q51,Malformaciones congenitas del utero y del cuello uterino
Q510,Agenesia y aplasia del utero
Q511,Duplicacion del utero con duplicacion del cuello uterino y de la vagina
Q512,Otra duplicacion del utero
Q513,Utero bicorne
Q514,Utero unicorne
Q515,Agenesia y aplasia del cuello uterino
Q516,Quiste embrionario dl cuello uterino
Q517,Fistula congenita entre el utero y el tracto digestivo y urinario
Q518,Otra malformaciones congenitas del utero y del cuello uterino
Q519,Malformacion congenita del utero y del cuello uterino, no especificada
Q52,Otras malformaciones congenitas de los organos genitales feneminos
Q520,Ausencia congenita de la vagina
Q521,Duplicacion de la vagina
Q522,Fistula rectovaginal congenita
Q523,Himen imperforado
Q524,Otras malformaciones congenitas de la vagina
Q525,Fusion de labios de la vulva
Q526,Malformacion congenita del clitoris
Q527,Otras malformaciones congenitas de la vulva
Q528,Otras malformaciones congenitas de los organos genitales femeninos, especificadas
Q529,Malformacion congenita de los genitales femeninos, no especificada
Q53,Testiculo no descendido
Q530,Ectopia testicular
Q531,Testiculo no descendido, unilateral
Q532,Testiculo no descendido, bilateral
Q539,Testiculo no descendido, sin otra especificacion
Q54,Hipospadias
Q540,Hipospadias del glande
Q541,Hipospadias peneana
Q542,Hipospadias penoscrotal
Q543,Hipospadias perineal
Q544,Encordamiento congenito del pene
Q548,Otras hipospadias
Q549,Hipospadias, no especificada
Q55,Otras malformaciones congenitas de los organos genitales masculinos
Q550,Ausencia y aplasia del testiculo
Q551,Hipoplasia del testiculo y del escroto
Q552,Otras malformaciones congenitas de los testiculos y del escroto
Q553,Atresia del conducto deferente
Q554,Otras malformaciones congenitas de los conductos deferentes, del epididimo, de las vesiculas seminales y de la prostata
Q555,Aplasia y ausencia congenita del pene
Q556,Otras malformaciones congenitas del pene
Q558,Otras malformaciones congenitas de los organos genitales masculinos, especificadas
Q559,Malformacion congenita de los organos genitales masculinos, no especificada
Q56,Sexo indeterminado y seudohermafroditismo
Q560,Hermafroditismo, no clasificado en otra parte
Q561,Seudohermafroditismo masculino, no clasificado en otra parte
Q562,Seudohermafroditismo femenino, no clasificado en otra parte
Q563,Seudohermafroditismo, no especificado
Q564,Sexo indeterminado, sin otra especificacion
Q60,Agenesia renal y otras malformaciones hipoplasicas del rinon
Q600,Agenesia renal, unilateral
Q601,Agenesia renal, bilateral
Q602,Agenesia renal, sin otra especificacion
Q603,Hipoplasia renal, unilateral
Q604,Hipoplasia renal, bilateral
Q605,Hipoplasia renal, no especificada
Q606,Sindrome de potter
Q61,Enfermedad quistica del rinon
Q610,Quiste renal solitario congenito
Q611,Riñon poliquistico, autosomico recesivo
Q612,Riñon poliquistico, autosomico dominante
Q613,Riñon poliquistico, tipo no especificado
Q614,Displasia renal
Q615,Riñon quistico medular
Q618,Otras enfermedades renales quisticas
Q619,Enfermedad quistica del riñon, no especificada
Q62,Defectos obstructivos congenitos de la pelvis renal y malformaciones congenitas del ureter
Q620,Hidronefrosis congenita
Q621,Atresia y estenosis del ureter
Q622,Megaloureter congenito
Q623,Otros defectos obstructivos de la pelvis renal y del ureter
Q624,Agenesia del ureter
Q625,Duplicacion del ureter
Q626,Mala posicion del ureter
Q627,Reflujo vesico
Q628,Otras malformaciones congenitas del ureter
Q63,Otras malformaciones congenitas del riñon
